date,nav,cash,n_positions,csi300_nav
2020-06-08,6660971.029863702,4584.688434945769,10,
2020-06-09,6672879.784133434,4694404.7950053215,3,
2020-06-10,6713636.653468227,4646825.615069484,3,
2020-06-11,6697503.464437485,5268305.389333725,2,
2020-06-12,6683518.376009751,3931302.032320786,4,
2020-06-15,6696157.4240551945,3262133.2043515206,5,
2020-06-16,6780991.893659687,3262133.2043515206,5,
2020-06-17,6733882.149919784,1242896.6439812542,8,
2020-06-18,6790510.541849506,1328393.5746005895,8,
2020-06-19,6867528.916944492,821.9538822054164,10,
2020-06-22,6873957.616986263,821.9538822054164,10,
2020-06-23,7061773.093976009,821.9538822054164,10,
2020-06-24,7094422.2455594065,672445.1463315011,9,
2020-06-29,7100183.629893971,1371338.8115880014,8,
2020-06-30,7245598.433017445,1371338.8115880014,8,
2020-07-01,7330617.290258026,6177.840947723249,10,
2020-07-02,7327605.450200081,265.0212755200919,10,
2020-07-03,7274284.536578941,1515043.3123853682,8,
2020-07-06,7464523.894007683,28892.97655391693,10,
2020-07-07,7802096.894057274,28892.97655391693,10,
2020-07-08,8076219.6721868515,28892.97655391693,10,
2020-07-09,8321770.719037819,766.9058664322365,10,
2020-07-10,8452247.856794167,766.9058664322365,10,
2020-07-13,8847198.45341282,766.9058664322365,10,
2020-07-14,8863060.776792336,766.9058664322365,10,
2020-07-15,8765097.574491978,46970.13537454605,10,
2020-07-16,8178151.880093861,4229567.003842641,5,
2020-07-17,8208145.592971136,5681795.92179804,3,
2020-07-20,8302224.144632818,6549337.140543463,2,
2020-07-21,8265977.508107688,1592894.025889899,8,
2020-07-22,8227970.682808615,192.19546005898155,10,
2020-07-23,8266892.897479703,9964.060371090658,10,
2020-07-24,7877643.88662193,3079628.6861977354,6,
2020-07-27,8029867.508016469,3650593.179021718,5,
2020-07-28,7990775.424867131,3674899.7378401537,5,
2020-07-29,8060618.06027086,474351.0120073098,9,
2020-07-30,8054658.754030778,1818.820063187508,10,
2020-07-31,8199609.748083283,37.853437592391856,10,
2020-08-03,8423265.60497873,37.853437592391856,10,
2020-08-04,8395299.931252075,853175.6106496591,9,
2020-08-05,8739019.878494812,853175.6106496591,9,
2020-08-06,8903873.362497497,1630871.3222066658,8,
2020-08-07,9076517.378383663,1536102.347045924,8,
2020-08-10,9277465.67597468,610894.2708500164,9,
2020-08-11,9022574.515720965,4267.771145464736,10,
2020-08-12,8717821.634149767,1664021.9599249144,8,
2020-08-13,8772299.928993631,4862992.2142452495,4,
2020-08-14,8835312.84857104,1341306.4257652538,8,
2020-08-17,8965623.033646036,4370.182541300484,10,
2020-08-18,8891636.545999553,18397.070749308215,10,
2020-08-19,8843953.40045512,51223.737750650966,10,
2020-08-20,8590941.293975856,2171354.0442199963,7,
2020-08-21,8660290.57854636,4162020.341958835,5,
2020-08-24,8803622.542265322,1524027.9315265678,8,
2020-08-25,8899149.518172458,4306.637494280003,10,
2020-08-26,8841601.830795385,2730.1506310486,10,
2020-08-27,9001270.081131842,3225.096218969673,10,
2020-08-28,9284368.657677557,3225.096218969673,10,
2020-08-31,9231217.114131834,3225.096218969673,10,
2020-09-01,9305330.996721175,3225.096218969673,10,
2020-09-02,9359578.685407914,110.61025170318317,10,
2020-09-03,9455655.564296426,3660.2333905124106,10,
2020-09-04,9326327.043402376,3660.2333905124106,10,
2020-09-07,9109273.323965408,6011515.147018769,3,
2020-09-08,9082412.253699949,6175315.231714895,3,
2020-09-09,9009735.0649802,7015341.652151754,2,
2020-09-10,8982699.536508348,6117671.104103353,3,
2020-09-11,9038596.88378103,5213911.574430539,4,
2020-09-14,9070311.55741777,679536.9084176024,9,
2020-09-15,9145021.454238601,9628.845548339537,10,
2020-09-16,9121768.897321697,922.534826274612,10,
2020-09-17,9321412.556233926,1093.448749109055,10,
2020-09-18,9427284.132557698,36.223893948365,10,
2020-09-21,9350114.038451739,2057271.1499534328,8,
2020-09-22,9248116.032588191,1960628.8520690878,8,
2020-09-23,9316056.160034629,1028927.1343369206,9,
2020-09-24,9249331.742632886,5354618.633044263,4,
2020-09-25,9115009.902283689,6325327.915617963,3,
2020-09-28,9112103.519312117,7299679.000536176,2,
2020-09-29,9107936.960760329,7299679.000536176,2,
2020-09-30,9108477.842473194,6412156.7773334235,3,
2020-10-09,9233201.856232496,1064.172411771724,10,
2020-10-12,9439253.144074293,1064.172411771724,10,
2020-10-13,9424898.289538236,1064.172411771724,10,
2020-10-14,9389286.330414625,1064.172411771724,10,
2020-10-15,9333166.363439865,1834665.9538844307,8,
2020-10-16,9317942.1831382,2735520.927740403,7,
2020-10-19,9277775.480744142,6444508.7574451165,3,
2020-10-20,9286261.727462359,8339155.823455401,1,
2020-10-21,9289250.315003175,7410946.47322156,2,
2020-10-22,9339004.924683351,7410946.47322156,2,
2020-10-23,9313920.009331483,7410946.47322156,2,
2020-10-26,9286020.839481803,6482417.4217037875,3,
2020-10-27,9220609.866411276,7409595.687372275,2,
2020-10-28,9264804.516015312,6472772.532639762,3,
2020-10-29,9241172.21275508,5548874.402963515,4,
2020-10-30,9233387.613641616,5548874.402963515,4,
2020-11-02,9194840.411647292,6394535.828383895,3,
2020-11-03,9210480.181975897,2712183.4858136727,7,
2020-11-04,9202383.281794317,872851.6787202432,9,
2020-11-05,9449226.704130132,465.6746482443996,10,
2020-11-06,9490523.023233373,465.6746482443996,10,
2020-11-09,9636812.929878194,465.6746482443996,10,
2020-11-10,9652899.894647557,1001276.5037345481,9,
2020-11-11,9558452.788148459,1912219.9994426323,8,
2020-11-12,9579134.903536376,2860604.0745597435,7,
2020-11-13,9464058.264229733,4731687.971327742,5,
2020-11-16,9642032.994750174,2807054.262092741,7,
2020-11-17,9558409.77805353,2735554.2257855018,7,
2020-11-18,9619023.72499338,2105.7339512422914,10,
2020-11-19,9655467.285185011,22274.99824062141,10,
2020-11-20,9681566.266160162,22274.99824062141,10,
2020-11-23,9817064.006843526,93.90355582989287,10,
2020-11-24,9816391.6863319,1739767.2059890344,8,
2020-11-25,9669827.465307577,3590494.4474814967,6,
2020-11-26,9602700.931797083,5474311.467156465,4,
2020-11-27,9601983.579054266,4635022.888603599,5,
2020-11-30,9529928.782363564,3775829.625340135,6,
2020-12-01,9582062.403002603,941961.530533654,9,
2020-12-02,9668114.922525603,2921.476223189151,10,
2020-12-03,9708652.135374267,2921.476223189151,10,
2020-12-04,9705620.392420013,2921.476223189151,10,
2020-12-07,9764687.901761824,1907122.4127080983,8,
2020-12-08,9779843.608951097,1872098.7302298609,8,
2020-12-09,9683989.240679508,2814743.895230061,7,
2020-12-10,9735489.81772638,4708985.376035934,5,
2020-12-11,9736097.79939149,7621810.500807505,2,
2020-12-14,9758102.397737555,2741526.971588187,7,
2020-12-15,9737765.583687358,795487.6537137553,9,
2020-12-16,9697963.506429153,209.08338304015342,10,
2020-12-17,9761055.068041805,2183.645751003991,10,
2020-12-18,9667936.682995228,91285.05392876116,10,
2020-12-21,9899272.10067306,178163.57453856908,10,
2020-12-22,9720431.554758506,2013814.7639393373,8,
2020-12-23,9687118.034768252,5679909.665131716,4,
2020-12-24,9603384.679812148,7627078.1795680085,2,
2020-12-25,9600554.213788131,7678559.783246139,2,
2020-12-28,9502446.733068421,5733394.023393586,4,
2020-12-29,9437527.229310945,6657230.82251735,3,
2020-12-30,9450129.704811051,6657230.82251735,3,
2020-12-31,9636847.75542288,828.1618502637139,10,
2021-01-04,10076256.236639312,828.1618502637139,10,
2021-01-05,10342477.708092025,828.1618502637139,10,
2021-01-06,10252825.301617673,97.73156075680163,10,
2021-01-07,10232776.637153603,1614966.855411508,8,
2021-01-08,10163212.524920918,2580205.6449236656,7,
2021-01-11,10306604.57553809,3544791.2063593175,6,
2021-01-12,10421583.244324854,4545824.427701166,5,
2021-01-13,10704036.1299588,3475741.665179899,6,
2021-01-14,10624534.503608754,3496066.049390843,6,
2021-01-15,10594979.552727249,1376939.6763139034,8,
2021-01-18,10849683.593416264,259.0714931988623,10,
2021-01-19,10739580.043125203,259.0714931988623,10,
2021-01-20,10748580.748609569,1843087.0074787403,9,
2021-01-21,10781517.755917694,2895146.5156833194,8,
2021-01-22,10829306.541837074,5243085.949719765,5,
2021-01-25,10781224.26046653,6261224.94367881,4,
2021-01-26,10782528.765861275,7324314.784709694,3,
2021-01-27,10811143.131796315,6243163.483110859,4,
2021-01-28,10604982.354322484,7341949.928442052,3,
2021-01-29,10736321.684371999,8413980.134403279,2,
2021-02-01,10868465.90431533,7328233.693965294,3,
2021-02-02,10992358.786101438,6229083.083434203,4,
2021-02-03,10956300.345368482,6229083.083434203,4,
2021-02-04,10894046.599256136,7299471.100198367,3,
2021-02-05,10870019.497671701,6212310.886660197,4,
2021-02-08,11074480.993371489,5105655.2554183025,5,
2021-02-09,11203304.820292667,5101875.3531868,5,
2021-02-10,11253979.111660888,3976398.636855056,6,
2021-02-18,11429880.530433407,546600.2887294195,9,
2021-02-19,11483616.760639897,546600.2887294195,9,
2021-02-22,11527416.53230101,2684191.05954081,7,
2021-02-23,11511957.826208176,2684191.05954081,7,
2021-02-24,11358541.125082077,2684191.05954081,7,
2021-02-25,11535910.512658134,4207862.962981238,6,
2021-02-26,11359015.9547771,6561309.053989746,4,
2021-03-01,11420528.703972485,7725790.57678857,3,
2021-03-02,11286432.302900936,7725790.57678857,3,
2021-03-03,11390291.666938093,6569378.615332868,4,
2021-03-04,11218008.321371462,7760430.699339297,3,
2021-03-05,11187991.357821038,6597815.646856835,4,
2021-03-08,11085165.829129651,8870879.234643415,2,
2021-03-09,11033459.263281872,9897812.276320508,1,
2021-03-10,11013708.811240247,9897812.276320508,1,
2021-03-11,11019785.886244824,9897812.276320508,1,1000000.0
2021-03-12,11028770.410669567,8796063.316763164,2,1003541.1248362905
2021-03-15,11028420.411804058,5486652.71590028,5,981927.4188902838
2021-03-16,11074048.36514268,5486652.71590028,5,990472.2594749202
2021-03-17,11067329.780090572,4380242.830265285,6,994664.7471410637
2021-03-18,11089468.112296226,1059262.434167029,9,1002642.2041409767
2021-03-19,11030029.194179513,3244093.383708932,7,976379.6471253057
2021-03-22,11128353.84098623,3244093.383708932,7,986141.329833246
2021-03-23,11037618.098240258,3229977.110987069,7,976800.8763548437
2021-03-24,10676994.547689535,7477333.3439236665,3,961091.7111437697
2021-03-25,10715317.98086939,7493479.962833502,3,960635.4429548127
2021-03-26,10689764.937333036,1085886.3329686413,9,982405.2055706233
2021-03-29,10643767.075263906,22165.285884786397,10,984138.6819162312
2021-03-30,10600520.601638628,1007287.6515711078,9,993469.4235091422
2021-03-31,10726716.27606833,3905.8113523729844,10,984427.2772586204
2021-04-01,10939123.260683656,3905.8113523729844,10,996599.1262159495
2021-04-02,11067050.977234269,163.18703117442783,10,1006501.2504052571
2021-04-06,11065766.24338131,1084706.4673612602,9,1002363.3206840785
2021-04-07,11272927.02089944,352.0468393811025,10,995226.417851969
2021-04-08,11177922.793588353,118.86354417889379,10,996878.0096728476
2021-04-09,11132544.488429023,497.3062982093543,10,981888.3809191919
2021-04-12,11074046.605945732,4480065.489650872,6,964808.41163541
2021-04-13,10967556.08742285,5523774.470878126,5,963226.9929479334
2021-04-14,11008675.727109816,5558698.348574544,5,971219.9699217193
2021-04-15,11018737.602149822,4470090.588747837,6,965046.3528299434
2021-04-16,11190594.182761433,2233856.7095358386,8,968402.2853399564
2021-04-19,11511642.722383644,987.3217498315498,10,991965.9855492858
2021-04-20,11495336.686864998,987.3217498315498,10,991254.2566860857
2021-04-21,11503491.264645722,1033438.3519336238,9,994251.4207203077
2021-04-22,11509218.56082473,2127969.207892753,8,992398.9261701512
2021-04-23,11487357.618263198,3233566.9941215054,7,1001409.8420437996
2021-04-26,11411957.626118042,6627504.316009856,4,990058.9330541643
2021-04-27,11506217.176750327,6630792.350223685,4,992648.4835414485
2021-04-28,11680336.555221701,6630792.350223685,4,998248.9089601189
2021-04-29,11743733.51770072,4286767.477661658,6,1007010.1722479063
2021-04-30,11724347.181254722,3115120.6940949922,7,999077.656522031
2021-05-06,11767648.1259645,3115120.6940949922,7,986915.519450193
2021-05-07,11831789.447734214,4248365.721652365,6,974226.8458414325
2021-05-10,11973736.261909723,6476227.632969141,4,973519.0207753417
2021-05-11,11983876.419104243,7649365.733183527,3,979493.8298582399
2021-05-12,11999362.428007364,4212731.528387308,6,983684.3180185468
2021-05-13,11765704.686582614,1892155.4278736596,8,973626.3275885626
2021-05-14,11983126.63194976,63833.25350127276,10,996562.087750694
2021-05-17,12127361.381171562,63833.25350127276,10,1011070.1212414645
2021-05-18,12220180.199434806,2873.386766958516,10,1011579.0430841141
2021-05-19,12308805.127718497,2873.386766958516,10,1008589.6866441104
2021-05-20,12398608.705523062,2873.386766958516,10,1011347.0051925262
2021-05-21,12252582.250615263,3643872.0257007126,7,1001156.2856608296
2021-05-24,12354671.769233275,4864971.896644164,6,1005337.0619356454
2021-05-25,12537266.999916792,386.02076029847376,10,1037100.5451509841
2021-05-26,12466842.384438276,386.02076029847376,10,1037511.9672804674
2021-05-27,12608627.923683882,386.02076029847376,10,1040951.783821046
2021-05-28,12715427.119484473,1212875.8129506595,9,1037609.4669936335
2021-05-31,12945599.796907568,3958.5001393801067,10,1039653.0571730129
2021-06-01,13026405.985109473,3958.5001393801067,10,1041624.5699277178
2021-06-02,12935542.742645789,2366409.186279822,8,1031541.1572092421
2021-06-03,12809012.258215858,3594089.4112309944,7,1024778.5428267965
2021-06-04,12938980.094158316,1042586.5415689,9,1030041.527831931
2021-06-07,12910308.002411151,459.92344501102343,10,1029134.7995423988
2021-06-08,12843882.942663433,2383216.2309992327,8,1020260.4213530085
2021-06-09,12795557.900585033,4269.987453318667,10,1021104.7841033573
2021-06-10,12963778.409541942,4269.987453318667,10,1027933.6678220953
2021-06-11,12850511.486841442,2085675.6401789205,8,1018813.5408439534
2021-06-15,12824846.253825404,3374400.710965373,7,1007476.2475369184
2021-06-16,12502625.059995249,8243345.1357456,3,990692.681189744
2021-06-17,12706137.625172809,8231006.093314365,3,994865.6498703415
2021-06-18,12792981.303501226,581874.7387887025,9,994978.7647719445
2021-06-21,13087742.356069282,3227.9538704897277,10,992623.1564675206
2021-06-22,12948973.817270234,288.0078486944549,10,998818.292050679
2021-06-23,13191116.81405826,288.0078486944549,10,1003738.1237684591
2021-06-24,13343706.536085656,1230081.0991597679,9,1005411.23408072
2021-06-25,13482598.937334588,4570.323814919218,10,1021791.1858926294
2021-06-28,13648573.489287332,523.4796075369231,10,1024090.141531688
2021-06-29,13597060.206388237,258.5930097126402,10,1012152.3299717832
2021-06-30,13833377.187095882,1425.1337873958983,10,1018684.8107539137
2021-07-01,13652786.524289373,4620711.135667088,7,1019780.7303813961
2021-07-02,13373079.284401875,7638845.303841571,4,990815.5079768382
2021-07-05,13539617.714086322,6303440.429845599,5,991726.1400634795
2021-07-06,13364584.017809466,7792362.91948183,4,991201.6030323935
2021-07-07,13495971.33022087,2396302.397306136,8,1002392.6467696793
2021-07-08,13758113.726032523,311.06838062161114,10,992207.7353263645
2021-07-09,13810035.548258785,236.3970289262943,10,988537.8804000345
2021-07-12,14181767.897463802,236.3970289262943,10,1000875.4979126586
2021-07-13,13808260.773966983,41344.85828705155,10,1002706.5691859964
2021-07-14,13510820.769741777,1582540.4465224782,9,991197.6992352842
2021-07-15,13552927.493897349,3905897.9225548794,7,1004531.7371563885
2021-07-16,13571049.871857554,3907804.8667744687,7,993477.2311033607
2021-07-19,13630386.290865809,5287413.946848779,6,997127.6622587084
2021-07-20,13690219.54560781,9168258.4508946,3,996250.1648402134
2021-07-21,13772266.142096192,2314006.2842508843,8,1003084.8566473334
2021-07-22,13800815.425612835,933953.8367055941,9,1004588.2946071901
2021-07-23,13697366.64496408,1269.0908525988925,10,992396.9266643149
2021-07-26,13674543.00802217,1220555.8823870227,9,960430.6364284256
2021-07-27,13289182.111655802,2336901.468359559,8,926502.7357524498
2021-07-28,13130809.682033222,6414484.720585507,5,928290.8652575864
2021-07-29,13361701.456151897,6356889.386163646,5,945799.8713651246
2021-07-30,13247780.394672435,3709082.350062412,7,938175.3747526207
2021-08-02,13448347.110831302,3046.241819423274,10,962076.5153754858
2021-08-03,13653981.440269511,3046.241819423274,10,962216.8616422893
2021-08-04,13889793.758952182,3046.241819423274,10,970872.912837256
2021-08-05,13799315.013110202,3046.241819423274,10,964987.7958733056
2021-08-06,13654878.408371728,3079585.6972091612,8,959701.3880855159
2021-08-09,13696133.160078615,5636899.981248468,6,972181.3513707804
2021-08-10,13632030.92179355,4384420.820665927,7,983411.3378645944
2021-08-11,13522264.31133985,4044030.6913638064,7,977988.3923925468
2021-08-12,13524089.521609958,6770267.751990969,5,969800.4159924285
2021-08-13,13562973.751143344,7971736.571864016,4,964463.2588422195
2021-08-16,13496869.278506167,7971736.571864016,4,963505.7811902678
2021-08-17,13336783.419049438,12020769.258893188,1,943290.2058967332
2021-08-18,13285923.510626586,13285923.510626586,0,954374.0380353617
2021-08-19,13281949.464370044,10632585.293341907,2,948114.5374071837
2021-08-20,13179192.144976886,9329512.128268512,3,930004.9178322119
2021-08-23,13157255.875121102,6703243.764029487,5,942993.8029601256
2021-08-24,13133010.935344584,5166935.19433964,6,953233.2723484053
2021-08-25,12839954.448298914,1325725.568179591,9,955138.420552254
2021-08-26,12414488.59390715,3651651.068348678,7,936311.1688111366
2021-08-27,12475978.263791831,6194954.552396568,5,941270.0385000088
2021-08-30,12423049.623206886,7451158.026984962,4,938584.8925908312
2021-08-31,12472545.39513224,9934550.867696937,2,937091.1665164657
2021-09-01,12474537.819911081,3702273.8502989607,7,949541.8989306928
2021-09-02,12447703.691192897,1310413.9957869367,9,949532.1870452017
2021-09-03,12651323.956703646,47455.54752300563,10,944393.9331184342
2021-09-06,13051456.392216189,47455.54752300563,10,962074.5158696494
2021-09-07,13160969.80605076,47455.54752300563,10,973599.0010087983
2021-09-08,13175292.904471857,47455.54752300563,10,969562.4747978952
2021-09-09,13140496.297330555,2483424.3278452717,8,969149.0531625755
2021-09-10,13149438.94060944,3737305.4710039934,7,977633.527713865
2021-09-13,13045569.323956378,4989479.04058636,6,973370.8669143197
2021-09-14,12861874.90660251,8894611.33200229,3,958843.4096525669
2021-09-15,12821307.058580048,9010850.873429902,3,949124.573498264
2021-09-16,12790897.383439096,10236990.925919564,2,937498.7800634034
2021-09-17,12670325.756419785,8907484.822047837,3,946905.5028780983
2021-09-22,12703754.683547623,10106349.937682755,2,940242.3877146553
2021-09-23,12773544.80756038,8828977.126057085,3,946371.2539615209
2021-09-24,12836967.68200334,187.51785691571422,10,945636.1023156658
2021-09-27,12941820.570873579,187.51785691571422,10,951084.3748616413
2021-09-28,12898503.475965817,2347717.1659606295,8,952344.0635385825
2021-09-29,12886824.284156736,4611748.948081907,6,942613.6112075158
2021-09-30,13031051.031939395,2009706.8708103977,8,948941.2854632593
2021-10-08,13008978.349755557,2057994.5492489662,8,961335.460426685
2021-10-11,12919841.182862505,1448.244916185271,10,962554.2068412616
2021-10-12,12697201.34771131,3541.3448121398687,10,952345.9678298554
2021-10-13,13031841.107725129,2510667.6854839176,8,963318.5893581539
2021-10-14,12975999.636714086,16506.110970601207,10,958151.1045603491
2021-10-15,13279208.916918859,16506.110970601207,10,961758.5939474958
2021-10-18,13486729.897981366,194780.35936900042,10,950579.2616015375
2021-10-19,13826010.953908643,194780.35936900042,10,959927.6178887219
2021-10-20,14104840.326791486,194780.35936900042,10,957482.3174653503
2021-10-21,14053862.264566526,224177.582769498,10,960961.0767624573
2021-10-22,13990961.77652503,321478.23427344253,10,967144.5009542879
2021-10-25,14161611.360049352,2645318.910956487,8,971003.5472185684
2021-10-26,14098466.725186978,1316.0043999282643,10,967801.6718725229
2021-10-27,14104897.623722514,2793507.4982094374,8,955138.420552254
2021-10-28,13965718.109992918,4108761.157039579,7,948504.5362598482
2021-10-29,14384263.27960771,5449668.302610334,6,957207.3378055615
2021-11-01,14480091.976821836,2559075.193202909,8,953681.732943144
2021-11-02,14566612.269301064,2577442.8089090665,8,943767.9925770727
2021-11-03,14428424.947301706,1134960.5611246426,9,940113.6576246156
2021-11-04,14476141.898218544,2976.0703243333846,10,949401.5526638892
2021-11-05,14431111.272328671,121899.14116221247,10,944255.4911429033
2021-11-08,14396910.54245568,2944002.132097252,8,945392.3530327505
2021-11-09,14605340.583662756,1483799.8508975585,9,945111.5652845796
2021-11-10,14525408.273434408,2899992.2829864104,8,940129.2728130524
2021-11-11,14797365.979629334,2721734.991842087,8,955233.9207595837
2021-11-12,14900950.250565585,851.8303747728933,10,953229.3685512962
2021-11-15,14959261.513459262,851.8303747728933,10,952061.2762845753
2021-11-16,14857450.253971966,1374471.2914551813,9,952244.5643195801
2021-11-17,14918563.372415263,2941784.8694741325,8,952718.4472028104
2021-11-18,14755463.692850884,5903905.231852348,6,943333.1476649343
2021-11-19,14799772.719248587,5974548.580559546,6,953558.90615605
2021-11-22,14775344.572697956,9021169.914590199,4,957915.1628716523
2021-11-23,14866647.99982198,9021169.914590199,4,958100.4504124932
2021-11-24,14966200.995907718,8786630.463967258,4,958745.9099394006
2021-11-25,15016913.415036136,8786630.463967258,4,954802.9796445546
2021-11-26,14811916.954026157,8786630.463967258,4,947722.5390486828
2021-11-29,14845203.337642081,11766523.260089286,2,946024.1016624939
2021-11-30,14815299.956792243,13263223.556035407,1,942243.0361258338
2021-12-01,14872931.786123175,11775936.592808623,2,944547.9902824017
2021-12-02,14831241.993246932,10294904.60949983,3,946948.4446462994
2021-12-03,14969490.607682794,5803686.957637399,6,955696.0922514865
2021-12-06,15148811.486641496,5803686.957637399,6,954058.1161132082
2021-12-07,15350027.174696535,7235623.234591097,5,959806.6953929005
2021-12-08,15355227.604326814,7235623.234591097,5,974203.5182733411
2021-12-09,15505260.487875551,7235623.234591097,5,990341.6250936078
2021-12-10,15432013.10571155,7235623.234591097,5,985745.5228921996
2021-12-13,15382053.480324358,7235623.234591097,5,991338.0455020878
2021-12-14,15359523.464219326,9135805.24002766,4,984688.641235809
2021-12-15,15410532.077233547,9135805.24002766,4,976147.6092337179
2021-12-16,15457367.012612576,9135805.24002766,4,981769.457929207
2021-12-17,15411325.818478435,9074444.380008548,4,966175.3119110087
2021-12-20,15384551.00300755,10528758.926109929,3,951679.0850261293
2021-12-21,15423101.194543714,2813060.629005307,8,958127.7769922576
2021-12-22,15334537.089119356,1327605.0769666848,9,958314.9688243715
2021-12-23,15638201.976504724,844.385710161645,10,965001.5067704696
2021-12-24,15716612.036936969,1500.3851349053439,10,959658.4463173149
2021-12-27,15807821.422665805,1500.3851349053439,10,959264.5436675412
2021-12-28,15599672.75374071,943.3254017052241,10,966409.3493084328
2021-12-29,15555324.640645426,3076219.2242044625,8,952275.7946964536
2021-12-30,15585159.554169826,3280190.854905301,8,959691.5809854612
2021-12-31,15742683.985609477,168447.2366756848,10,963369.3387205733
2022-01-04,15809778.487394756,28598.239134257194,10,958962.3326425517
2022-01-05,15767374.241831057,260.62746261875145,10,949280.630168068
2022-01-06,15757704.26411318,1552280.9416263038,9,939552.082128274
2022-01-07,15815819.680410998,2953176.859575885,8,940359.4064133674
2022-01-10,16094360.399789661,1344199.3475626402,9,944586.93303893
2022-01-11,15918857.736557048,2916.806190531468,10,935562.4014826812
2022-01-12,15740122.965216868,363.0416157168802,10,944885.3354813738
2022-01-13,15555462.099590652,6284717.384662978,6,929351.6507110861
2022-01-14,15593763.07340962,6174650.660575454,6,921709.6346188728
2022-01-17,15911570.100368086,6174650.660575454,6,929616.8232708202
2022-01-18,15914926.334908834,1337682.3874028835,9,938600.5077792678
2022-01-19,15765866.46323792,1288199.0377008107,9,932171.3347986854
2022-01-20,15534133.98798572,4320181.765066257,7,940581.6372049003
2022-01-21,15468743.017087234,7179459.625516189,5,931962.7196897529
2022-01-24,15440198.65363623,7179459.625516189,5,933411.5997046444
2022-01-25,15242034.496881356,10611068.677141061,3,912295.1042099595
2022-01-26,15252818.295536198,12163079.78435532,2,918897.7581254918
2022-01-27,15055351.032831825,13626878.583719887,1,900873.9268723587
2022-01-28,15065717.184832253,13626878.583719887,1,889932.5357209338
2022-02-07,15117548.630526222,13626878.583719887,1,903644.861103375
2022-02-08,15175599.712565102,13626878.583719887,1,898707.5099058852
2022-02-09,15183201.840784706,13626878.583719887,1,907149.0426889736
2022-02-10,15189421.477129616,13626878.583719887,1,904770.0116018946
2022-02-11,15185274.824335732,13626878.583719887,1,897270.3412823211
2022-02-14,15161087.044909157,13626878.583719887,1,887576.92741651
2022-02-15,15178364.147761025,13626878.583719887,1,897016.8801139147
2022-02-16,15235033.14934031,13626878.583719887,1,900505.4465110765
2022-02-17,15241944.10019175,13626878.583719887,1,902683.5748688777
2022-02-18,15220520.207407631,13626878.583719887,1,906989.177436624
2022-02-21,15217756.046488442,13626878.583719887,1,903687.802871576
2022-02-22,15242635.00328318,13626878.583719887,1,891956.6069147673
2022-02-23,15270278.532412209,13626878.583719887,1,901492.0598195017
2022-02-24,15248163.73653666,13626878.583719887,1,883214.7673979622
2022-02-25,15237797.447397865,13626878.583719887,1,891814.2611421272
2022-02-28,15266822.919848122,13626878.583719887,1,893419.1026122592
2022-03-01,15362883.820154823,13626878.583719887,1,900836.8884071031
2022-03-02,15300686.08532206,13626878.583719887,1,892824.3924477713
2022-03-03,15285482.377436318,13626878.583719887,1,887565.2160251824
2022-03-04,15237451.217043366,15237451.217043366,0,876801.30482038
2022-03-07,15237451.217043366,15237451.217043366,0,848789.5610561009
2022-03-08,15237451.217043366,15237451.217043366,0,831748.629743411
2022-03-09,15237451.217043366,15237451.217043366,0,824135.8445222348
2022-03-10,15237451.217043366,15237451.217043366,0,837101.3068674932
2022-03-11,15237451.217043366,15237451.217043366,0,839768.9332969614
2022-03-14,15237451.217043366,15237451.217043366,0,814075.7593718505
2022-03-15,15237451.217043366,15237451.217043366,0,776840.6760424448
2022-03-16,15237451.217043366,15237451.217043366,0,810433.2310252847
2022-03-17,15237451.217043366,15237451.217043366,0,826349.1070540185
2022-03-18,15237451.217043366,15237451.217043366,0,831848.03374785
2022-03-21,15237451.217043366,15237451.217043366,0,830453.806892487
2022-03-22,15237451.217043366,15237451.217043366,0,829781.0207858153
2022-03-23,15237451.217043366,15237451.217043366,0,833918.9505069937
2022-03-24,15237451.217043366,15237451.217043366,0,829003.0225863227
2022-03-25,15237451.217043366,15237451.217043366,0,814038.720906595
2022-03-28,15237451.217043366,15237451.217043366,0,808949.3120509741
2022-03-29,15237451.217043366,15237451.217043366,0,806154.9550373027
2022-03-30,15237451.217043366,15237451.217043366,0,829547.0786029549
2022-03-31,15237451.217043366,15237451.217043366,0,823404.5966734887
2022-04-01,15237451.217043366,15237451.217043366,0,833848.777373592
2022-04-06,15237451.217043366,15237451.217043366,0,831446.3235038578
2022-04-07,15237451.217043366,15237451.217043366,0,820772.1044180035
2022-04-08,15237451.217043366,15237451.217043366,0,824997.7267522931
2022-04-11,15237451.217043366,15237451.217043366,0,799511.2636448421
2022-04-12,15237451.217043366,15237451.217043366,0,815091.7939804401
2022-04-13,15237451.217043366,15237451.217043366,0,807246.9708676761
2022-04-14,15237451.217043366,15237451.217043366,0,817353.7111542432
2022-04-15,15237451.217043366,15237451.217043366,0,816803.8470492293
2022-04-18,15237451.217043366,15237451.217043366,0,812441.6870306814
2022-04-19,15237451.217043366,15237451.217043366,0,806303.1088983247
2022-04-20,15237451.217043366,15237451.217043366,0,793801.7223362417
2022-04-21,15237451.217043366,15237451.217043366,0,779184.572955541
2022-04-22,15237451.217043366,15237451.217043366,0,782581.4477279187
2022-04-25,15237451.217043366,15237451.217043366,0,743905.244370558
2022-04-26,15237451.217043366,15237451.217043366,0,737901.2520239046
2022-04-27,15237451.217043366,15237451.217043366,0,759628.0728715141
