date,nav,cash,n_positions,kospi_nav,kospi200_nav
2023-11-16,1850539878.3166203,0.0,10,118055825.73791413,122507237.34838213
2023-11-17,1878227353.381877,0.0,10,117186128.49503945,121682729.30484812
2023-11-20,1882088059.9838421,17409213.126328796,10,118199114.64535995,122477921.50683427
2023-11-21,1893327581.234934,17409213.126328796,10,119111039.41393888,123335409.87210965
2023-11-22,1904004409.123447,17409213.126328796,10,119171771.1363,123423357.39675328
2023-11-23,1927752051.4566457,5542244.6648058,10,119326447.24168852,123460002.19868813
2023-11-24,1953083807.4415855,5542244.6648058,10,118456749.99881384,122393638.46238412
2023-11-27,1943916825.3531206,5542244.6648058,10,118410726.74046202,122272710.61599913
2023-11-28,1936531351.2454386,5542244.6648058,10,119649084.51673207,123683535.49049067
2023-11-29,1923214109.5689929,191482942.69321084,9,119556563.5334475,123353732.27307707
2023-11-30,1906336918.2286224,931808520.5836384,5,120291037.8007525,124017003.18809779
2023-12-01,1906078695.3664327,1125774458.479686,4,118854352.9936469,122686796.87786289
2023-12-04,1907241123.7244046,935021776.0599536,5,119325972.77510756,123177837.22378981
2023-12-05,1902900382.6390667,554327662.3537959,7,118345250.35229144,121972223.24013339
2023-12-06,1905211655.5676003,47212224.814017445,10,118397441.67619555,122192092.05174246
2023-12-07,1904528960.8284807,47212224.814017445,10,118240393.2379023,121906262.59665067
2023-12-08,1905061831.360385,45997519.36940524,10,119463568.08358203,123346403.31269011
2023-12-11,1903838433.0267982,45997519.36940524,10,119819892.48587275,123833779.17842355
2023-12-12,1908449697.1427147,231212180.17162675,9,120290088.8675906,124508043.53402469
2023-12-13,1913028749.9814584,610276920.6166239,7,119122426.61188157,123375719.15423797
2023-12-14,1913151546.9644127,610276920.6166239,7,120712838.59121382,125079702.4442083
2023-12-15,1914664271.539003,604148730.8389521,7,121632354.82508789,126054454.17567518
2023-12-18,1918556575.825378,538393508.0900717,7,121788928.7968002,125874894.64619443
2023-12-19,1908008582.625902,0.0,10,121869113.64898014,126039796.25490125
2023-12-20,1927482840.5501187,0.0,10,124039798.25680977,128297116.05408773
2023-12-21,1914114526.0980008,0.0,10,123362259.97921835,127809740.18835427
2023-12-22,1909277828.2669933,197426842.84661537,9,123338062.18359011,127945325.9555132
2023-12-26,1936553450.0892372,402125751.3614174,8,123484197.89052159,128414379.42027925
2023-12-27,1926004103.3642364,772994703.8354512,6,124001840.93033406,129158268.89955659
2023-12-28,1939935348.5474167,772994703.8354512,6,125984162.305528,131184726.44655357
2024-01-02,1934056826.3342476,960230202.1269251,5,126673562.24764308,132122833.37608561
2024-01-03,1925352525.7152412,1145023688.1854107,4,123708146.11672826,128696544.39517754
2024-01-04,1904751968.0143209,1490495288.238091,2,122745453.42398809,127549562.09461688
2024-01-05,1905093928.8970573,1490495288.238091,2,122321280.30062202,127238081.2781707
2024-01-08,1935306240.418822,1689428060.8686364,1,121834477.58857104,126637106.52643922
2024-01-09,1955215404.7548695,1689428060.8686364,1,121522278.57830833,125988493.53219245
2024-01-10,1939785802.3944328,1689428060.8686364,1,120608455.94340561,124834182.27124482
2024-01-11,1941030125.1654358,1689428060.8686364,1,120527322.15806378,124694932.02389242
2024-01-12,1937297156.8524268,1689428060.8686364,1,119805184.02186342,123940049.1040346
2024-01-15,1948744926.345654,1689428060.8686364,1,119849783.88047236,124313826.08377002
2024-01-16,1940034666.9486332,1689428060.8686364,1,118502298.7905847,122661145.51650849
2024-01-17,1950735842.7792587,1689428060.8686364,1,115575314.45272653,119502363.58972481
2024-01-18,1950238113.6708577,1689428060.8686364,1,115771743.61723833,119876140.56946023
2024-01-19,1958201779.4052765,1689428060.8686364,1,117323249.33693294,122023525.96284218
2024-01-22,1946754009.9120493,1689428060.8686364,1,116925171.87551895,121891604.67587674
2024-01-23,1950051767.694345,1755309492.9957535,1,117601761.21994847,122749093.04115213
2024-01-24,1966421408.1762555,1755309492.9957535,1,117178537.0297443,122126131.40825973
2024-01-25,1963599056.3690295,1755309492.9957535,1,117209377.35750583,122320348.85851444
2024-01-26,1963587150.567493,1558921363.8407784,2,117599388.88704373,122470592.54644728
2024-01-29,1957703678.652702,1558921363.8407784,2,118647485.56435427,123800798.85668218
2024-01-30,1948131559.3381677,1558921363.8407784,2,118560183.71346013,123668877.56971674
2024-01-31,1934012769.7172303,1738435498.2458916,1,118478575.46153738,123214482.02572466
2024-02-01,1939955011.7830703,1738435498.2458916,1,120631230.33929104,125475466.30510464
2024-02-02,1943313670.3420231,1738435498.2458916,1,124087719.38148536,129513723.47832462
2024-02-05,1944347103.744778,1738435498.2458916,1,122948999.58721405,127945325.9555132
2024-02-06,1939179936.7310042,1738435498.2458916,1,122232080.5834041,127450621.1293928
2024-02-07,1940730086.8351364,1738435498.2458916,1,123815850.0306031,129081314.81549343
2024-02-08,1942538595.289957,1738435498.2458916,1,124325427.1385395,129462420.75561583
2024-02-13,1941763520.2378912,1738435498.2458916,1,125716563.15387425,130961193.154751
2024-02-14,1939955011.7830703,1738435498.2458916,1,124330171.80434896,129242551.94400676
2024-02-15,1939910703.3259273,1939910703.3259273,0,124016074.92776248,128700208.87537104
2024-02-16,1939910703.3259273,1939910703.3259273,0,125674810.09475099,130279599.83876286
2024-02-19,1939620152.5465975,1745919632.9933345,1,127169379.82473204,132243761.2224706
2024-02-20,1932748293.7597854,1745919632.9933345,1,126103253.41734554,130792627.06585073
2024-02-21,1938761170.1982458,1745919632.9933345,1,125890692.38908157,130470152.80882408
2024-02-22,1937257951.0886307,1745919632.9933345,1,126410707.76179878,131067463.08036205
2024-02-23,1938116933.4369822,1745919632.9933345,1,126573449.7990634,131397266.29777566
2024-02-26,1932039203.831221,1932039203.831221,0,125595099.70915197,130264941.91798894
2024-02-27,1932039203.831221,1932039203.831221,0,124549849.83132713,129268203.30536112
2024-02-28,1932039203.831221,1932039203.831221,0,125842296.79782504,130744988.82333542
2024-02-29,1932039203.831221,1932039203.831221,0,125371151.48294531,130297922.23973028
2024-03-04,1932039203.831221,1932039203.831221,0,126885174.34274516,132324379.78672726
2024-03-05,1932039203.831221,1932039203.831221,0,125705175.95593153,131038147.23881418
2024-03-06,1932039203.831221,1932039203.831221,0,125329872.89040294,130547106.89288725
2024-03-07,1932039203.831221,1932039203.831221,0,125620720.90452307,130755982.26391587
2024-03-08,1932039203.831221,1932039203.831221,0,127173650.02396055,132547913.0785298
2024-03-11,1931749832.0083807,1738835283.448099,1,126200519.06643957,131312983.25332552
2024-03-12,1932952541.1639934,1738835283.448099,1,127242922.14477873,132328044.26692075
2024-03-13,1930017468.70297,1545804625.3459344,2,127800894.84397165,133035288.94426326
2024-03-14,1953430656.2828743,1155001428.7284155,4,128996076.16137558,134369159.73469162
2024-03-15,1944237231.2370253,1155001428.7284155,4,126532645.673102,131697753.6736414
2024-03-18,1963753267.773059,1155001428.7284155,4,127434132.17690012,132401333.87079042
2024-03-19,1961563053.6975374,1155001428.7284155,4,126026389.83123225,130942870.75378357
2024-03-20,1963449497.445931,1342846731.0330272,3,127638152.80670705,133137894.38968082
2024-03-21,1960696349.621358,1342846731.0330272,3,130708900.51859197,136926966.90974388
2024-03-22,1966874791.1550539,1342846731.0330272,3,130409986.57259575,136556854.4102019
2024-03-25,2000098165.242416,1342846731.0330272,3,129888547.8001357,135853274.2130529
2024-03-26,1992060374.0974612,1342846731.0330272,3,130814706.56614302,137271428.04793143
2024-03-27,1971260189.106031,1342846731.0330272,3,130720762.18311563,137080875.07787022
2024-03-28,1982567560.1113348,1751009703.2993438,1,130279982.72941646,136765729.78123054
2024-03-29,1985664527.3320713,1751009703.2993438,1,130318414.5224731,137282421.48851186
2024-04-01,1999005309.2060132,1751009703.2993438,1,130376773.91192952,137154164.6817399
2024-04-02,1990130975.0989895,1551966794.0706387,2,130628241.19983107,137909047.6015977
2024-04-03,2005675254.0377903,1351369224.0982168,3,128436680.06243978,135483161.71351096
2024-04-04,2011870480.948995,1351369224.0982168,3,130098736.49549493,137641540.54747334
2024-04-05,1992496699.2823958,1351369224.0982168,3,128780193.86704499,136161090.5493056
2024-04-08,1968988066.5658188,1351369224.0982168,3,128943410.37089053,136505551.68749315
2024-04-09,1990760880.8975213,1392512929.2849216,3,128350801.61128849,135684708.1241526
2024-04-11,1993755880.8234935,1588619094.987716,2,128436205.59585884,135849609.7328594
2024-04-12,1985400239.2609549,1588619094.987716,2,127243396.61135969,134578035.10572025
2024-04-15,1979833340.4247112,1192533779.279496,4,126702979.17566176,133867125.94818427
2024-04-16,1962336108.252509,1374196407.0052438,3,123818222.36350784,130701015.06101361
2024-04-17,1971961052.612074,1374196407.0052438,3,122610704.9149993,129279196.7459416
2024-04-18,1977025616.0410323,1561319761.4925127,2,125007710.08194035,131576825.82725641
2024-04-19,1984060161.2283359,1561319761.4925127,2,122975095.24916612,129202242.6618784
2024-04-22,1969120310.1542835,1364378233.49336,3,124758140.66036259,130781633.62527026
2024-04-23,1963781603.985956,1364378233.49336,3,124453533.11539502,130448165.92766318
2024-04-24,1980667599.7175384,1557867865.4150112,2,126955395.39672522,133240499.8350984
2024-04-25,1991228306.2887769,1557867865.4150112,2,124719234.40072496,130642383.37791784
2024-04-26,1988985730.8042328,1557867865.4150112,2,126033981.29652737,132295063.94517939
2024-04-29,1990100991.8578916,1750257757.127831,1,127510046.82985154,133562974.09212506
2024-04-30,1985741522.0661232,1551653858.9554415,2,127729250.39024876,133801165.30470154
2024-05-02,1969646740.874205,1354659679.9984818,3,127330223.99567287,133500677.9288358
2024-05-03,1954775940.5782804,1756394822.5045002,1,126997148.4558485,133233170.87471142
2024-05-07,1959868625.8985918,1756394822.5045002,1,129736244.02765192,136611821.6131042
2024-05-08,1960289122.851645,1756394822.5045002,1,130243448.80268359,137084539.5580637
2024-05-09,1963910068.83627,1756394822.5045002,1,128681979.28478906,135157022.97629082
2024-05-10,2003860797.7352831,1555978725.3424802,2,129416928.018675,135981531.01982483
2024-05-13,2001597632.8174672,1555978725.3424802,2,129397000.42227525,135948550.6980835
2024-05-14,1988846533.5256076,1555978725.3424802,2,129545508.46211147,135966873.0990509
2024-05-16,1976031558.5351996,1160653993.845676,4,130620649.73453593,137271428.04793143
2024-05-17,1975667096.9371636,1160653993.845676,4,129274113.57781014,135798307.0101506
2024-05-20,1962155387.2876859,1176698082.2207797,4,130105379.02762818,136934295.87013084
2024-05-21,1963353901.0293574,980333281.5136441,5,129253237.0482485,136153761.58891863
2024-05-22,1958754161.4515307,784428523.6673658,6,129219075.45442037,136102458.86620983
2024-05-23,1958036468.361774,971841442.0173495,5,129140788.46856421,136179412.950273
2024-05-24,1957464936.1296577,971841442.0173495,5,127517638.29514666,134149290.92308256
2024-05-27,1944969413.1966467,953801428.8543116,5,129196775.52511588,136010846.86137274
2024-05-28,1927764023.6047018,760996149.0180795,6,129190132.99298263,136073143.02466196
2024-05-29,1912268520.1816852,1133939613.198353,4,127028937.71677193,133738869.14141229
2024-05-30,1909457797.9622064,1324024179.8376539,3,125042820.60893041,131444904.54029097
2024-05-31,1914128990.4379625,1324024179.8376539,3,125094062.9996726,131265345.01081023
2024-06-03,1915564222.289397,557339168.8983667,7,127276609.27202591,133929422.1114735
2024-06-04,1914487699.1975937,758370777.2899599,6,126307748.51373343,132844735.97420205
2024-06-05,1946509683.9685233,563690650.6115282,7,127607786.94552648,134281212.21004802
2024-06-07,1916395351.5923095,175040402.92388812,9,129181592.59452559,136095129.90582287
2024-06-10,1932054136.3760378,0.0,10,128161489.44549091,134654989.18978342
2024-06-11,1955005817.960464,176443863.3034961,9,128358393.07658365,134746601.19462055
2024-06-12,1954575489.6500812,0.0,10,129442549.2140461,135996188.9405988
2024-06-13,1992214639.8119678,0.0,10,130710323.9183348,137326395.2508337
2024-06-14,1966788500.9878182,175180815.3331857,9,130877810.62140888,137784455.27501923
2024-06-17,1989967998.867721,366773413.6376604,8,130198374.47749367,137000256.51361355
2024-06-18,1990336820.264843,761003930.8144468,6,131138767.2409294,138418410.3484921
2024-06-19,1977755702.4562697,365334267.2087828,8,132723960.0878712,140353255.8906519
2024-06-20,2014829700.7720275,131950643.39474845,9,133212660.66624597,141001868.88489866
2024-06-21,1993015264.0771763,0.0,10,132103832.26657432,139572721.6094397
2024-06-24,1986092702.8408937,0.0,10,131177199.03398603,138660266.04126206
2024-06-25,1973539567.207406,191960187.93781677,9,131635533.75118022,139195280.1495108
2024-06-26,1966587452.3616073,191960187.93781677,9,132473441.73313154,140353255.8906519
2024-06-27,1956622163.3567405,1030781502.6578046,5,132094342.93495537,140082084.35633406
2024-06-28,1977266588.2500825,1030781502.6578046,5,132747208.95033757,140723368.39019385
2024-07-01,1980453680.0296776,1030781502.6578046,5,133055137.76137176,140840631.75638536
2024-07-02,1977021517.251236,833049735.590634,6,131942513.62905253,139689984.9756312
2024-07-03,1992778831.9168217,633742001.0158403,7,132566437.182997,140433874.45490858
2024-07-04,2018812859.983148,833234631.7942214,6,134033962.31786413,142376048.9574554
2024-07-05,2006931538.858465,964145136.8122838,5,135803248.19821313,144919198.2117337
2024-07-08,1999589811.6555195,764156202.2366606,6,135591161.63653013,144552750.19238523
2024-07-09,2011970547.4184604,764156202.2366606,6,136047598.48740053,145036461.57792518
2024-07-10,2009529457.1105042,957272492.3136427,5,136076540.94883826,144966836.45424896
2024-07-11,2004896519.2795894,1146386312.570386,4,137184894.88192898,146036864.67074645
2024-07-12,2015997058.0827882,944756407.5751383,5,135555102.17637822,143753893.5102056
2024-07-15,2021720690.1563122,944756407.5751383,5,135741093.07610917,144321887.94019568
2024-07-16,2030719882.2477052,741653999.6187718,6,135986392.29845846,144860566.52863792
2024-07-17,2051569750.8229473,741653999.6187718,6,134904608.49390072,143482721.97588775
2024-07-18,2044010749.8456974,742142722.3119496,6,134005968.7895883,142548279.52654916
2024-07-19,2023816686.5844371,945191118.3443902,5,132635234.83723423,140675730.14767855
2024-07-22,2019363761.5514793,1186944543.911058,4,131119314.1111106,139191615.6693173
2024-07-23,2003347250.635069,1377781520.2567515,3,131630789.08537076,139854886.584338
2024-07-24,2016845987.6267285,1576485679.1882043,2,130891570.15225632,138759207.00648615
2024-07-25,1998721597.3173203,1793031055.0304544,1,128611283.76422806,136047491.66330758
2024-07-26,2004534590.9036882,1793031055.0304544,1,129619525.2487391,137124848.84019202
2024-07-29,2005876050.9620807,1793031055.0304544,1,131215156.36046174,138784858.36784053
2024-07-30,2000510210.7285104,1793031055.0304544,1,129917964.72815438,137370369.0131555
2024-07-31,2007888241.0496697,1793031055.0304544,1,131459981.11623007,139429806.8818938
2024-08-01,2007510286.4776232,1391408691.4852407,3,131791633.25631158,139448129.28286123
2024-08-02,2017205629.0853817,1391408691.4852407,3,126976271.92628686,133815823.22547548
2024-08-05,1972415952.2376919,1569582688.6498249,2,115843388.07096122,121609439.70097841
2024-08-06,1992216343.042713,1569582688.6498249,2,119667588.71338896,125226281.65194769
2024-08-07,2023688176.542354,1569582688.6498249,2,121862471.11684687,127923339.0743523
2024-08-08,2052330379.591178,1569582688.6498249,2,121308294.15030152,127047528.3081095
2024-08-09,2062744250.9204726,1569582688.6498249,2,122812353.21190152,128813807.76136906
2024-08-12,2074108228.2456264,1569582688.6498249,2,124229584.88918833,130312580.16050424
2024-08-13,2062681429.2795079,1569582688.6498249,2,124381414.19509117,130829271.86778554
2024-08-14,2065930123.6803193,1569582688.6498249,2,125472687.33126782,132064201.69298984
2024-08-16,2067530272.168615,1569582688.6498249,2,127974549.61259802,135259628.4217084
2024-08-19,2106240482.5851402,1774229118.1329708,1,126889444.54197368,133944080.03224742
2024-08-20,2086342158.3856497,1774229118.1329708,1,127946081.61774126,135215654.65938658
2024-08-21,2053699963.6314297,1774229118.1329708,1,128159591.57916713,134933489.68448827
2024-08-22,2043681380.9736629,2043681380.9736629,0,128469892.72310606,135255963.9415149
2024-08-23,2043681380.9736629,2043681380.9736629,0,128186161.70770012,134819890.79849026
2024-08-26,2043681380.9736629,2043681380.9736629,0,128011558.00591186,134233573.9675327
2024-08-27,2043681380.9736629,2043681380.9736629,0,127595925.28100283,133592289.93367292
2024-08-28,2043681380.9736629,2043681380.9736629,0,127623444.34269772,133856132.5076038
2024-08-29,2043681380.9736629,2043681380.9736629,0,126316288.91219047,131957931.76737882
2024-08-30,2043681380.9736629,2043681380.9736629,0,126887072.20906894,132489281.39543408
2024-09-02,2043681380.9736629,2043681380.9736629,0,127204490.35172208,132687163.32588221
2024-09-03,2043681380.9736629,2043681380.9736629,0,126427788.55871285,131481549.34222582
2024-09-04,2043681380.9736629,2043681380.9736629,0,122450335.21063943,127032870.38733557
2024-09-05,2043681380.9736629,2043681380.9736629,0,122198867.92273787,126761698.85301772
2024-09-06,2043681380.9736629,2043681380.9736629,0,120717583.25702329,125460808.38433069
2024-09-09,2043681380.9736629,2043681380.9736629,0,120321403.66193306,124658287.22195758
2024-09-10,2043681380.9736629,2043681380.9736629,0,119728320.4357501,124035325.58906521
2024-09-11,2043681380.9736629,2043681380.9736629,0,119251007.05531804,122998277.69430907
2024-09-12,2043681380.9736629,2043681380.9736629,0,122037074.81863515,126003151.4529664
2024-09-13,2043681380.9736629,2043681380.9736629,0,122194597.72350934,125944519.76987064
2024-09-19,2043681380.9736629,2043681380.9736629,0,122450335.21063943,125794276.08193779
2024-09-20,2042457008.7034836,1226208828.5841975,4,123046739.70288903,126303638.82883213
2024-09-23,2063747694.8313096,400214896.57358456,8,123456678.8288267,126710396.13030893
2024-09-24,2075184811.7505121,0.0,10,124864421.17449456,128113892.0444135
2024-09-25,2046378561.3118412,0.0,10,123186707.3442682,126263329.5467038
2024-09-26,2101569633.046399,0.0,10,126757068.36588965,130616732.01656345
2024-09-27,2087605093.99106,0.0,10,125723205.6860075,129696947.48799883
2024-09-30,2057849138.3996778,399207838.5502912,8,123041995.03707956,126336619.1505735
2024-10-02,2045564523.2951293,578036929.1422161,7,121543629.57445092,124856169.15240574
2024-10-04,2036645795.2262044,981617562.7752376,5,121924151.7723699,125229946.13214116
2024-10-07,2047580850.7750318,571978685.018307,7,123853807.3570788,127282055.0404925
2024-10-08,2029794862.0183127,744428675.3202226,6,123093711.89440273,126142401.70031883
2024-10-10,2033668664.7822404,541031344.9382968,7,123321455.85325696,126501520.7592803
2024-10-11,2032455110.8579843,988647357.9264319,5,123214700.87254402,126589468.28392392
2024-10-14,2046082622.8072643,579308215.5489898,7,124466343.71308057,128161530.2869288
2024-10-15,2070634377.3187268,0.0,10,124948401.75932208,128648906.15266225
2024-10-16,2086297623.166473,0.0,10,123852858.4239169,127252739.19894464
2024-10-17,2097372172.1398857,0.0,10,123802564.9663366,127424969.7680384
2024-10-18,2110552794.0913033,0.0,10,123068090.69903162,126578474.84334348
2024-10-21,2108495738.9733915,0.0,10,123594748.60388209,127018212.46656162
2024-10-22,2102881316.4850461,0.0,10,121971123.9638836,125358202.9389131
2024-10-23,2101752874.115559,402039791.50282794,8,123343281.3159805,126889955.65978967
2024-10-24,2139366121.7269115,402039791.50282794,8,122461247.94200122,125647696.87419839
2024-10-25,2175253773.149591,608569475.4862105,7,122567528.45613319,125827256.40367916
2024-10-28,2264079163.3518844,608569475.4862105,7,123951073.00617279,127256403.67913811
2024-10-29,2294585079.5005054,0.0,10,124205861.56014101,127626516.17868006
2024-10-30,2358160530.743029,418511403.3323511,8,123066667.29928876,126424566.67521714
2024-10-31,2432148718.2362804,0.0,10,121280775.08860664,124343141.9253179
2024-11-01,2344953437.445621,0.0,10,120626485.6734816,123672542.04991023
2024-11-04,2423398099.1295676,0.0,10,122837974.40727259,125911539.4481293
2024-11-05,2492096746.50449,0.0,10,122264344.31090847,125131005.16691709
2024-11-06,2467666631.6712193,0.0,10,121629982.49218318,124815859.87027742
2024-11-07,2480307551.572129,398362168.6823051,8,121683122.74924915,124911136.35530801
2024-11-08,2441183018.798217,1053939596.9752424,5,121518008.37907982,124486056.65286379
2024-11-11,2434630623.2659607,1419835776.6766517,3,120118806.43186897,122628165.19476712
2024-11-12,2402885528.0666075,1597476867.4812274,2,117789649.98600323,119942101.21294296
2024-11-13,2475006471.0638185,2024045022.8561394,1,114682368.34738544,116838286.48906152
2024-11-14,2478718087.921495,2024045022.8561394,1,114766823.39879392,116420535.74700429
2024-11-15,2480573896.350333,2024045022.8561394,1,114671930.08260463,117457583.64176042
2024-11-18,2500987789.067553,2024045022.8561394,1,117149120.10172565,120356187.4748067
2024-11-19,2511194735.426163,2024045022.8561394,1,117285766.47703816,120235259.62842172
2024-11-20,2528824915.500126,2024045022.8561394,1,117776364.92173673,120568727.32602881
2024-11-21,2511194735.426163,2024045022.8561394,1,117697603.46929964,120740957.89512259
2024-11-22,2417450646.3243895,2176031497.5428057,1,118675479.0926301,121792663.71065265
2024-11-25,2413239847.217734,2176031497.5428057,1,120245963.4755626,123357396.75327055
2024-11-26,2417450646.3243895,2176031497.5428057,1,119582659.19539957,122979955.29334165
2024-11-27,2412116967.4559593,2176031497.5428057,1,118761832.01036234,121778005.78987871
2024-11-28,2419134965.9670515,2176031497.5428057,1,118838221.1298947,121459196.01304555
2024-11-29,2407064008.5279727,2176031497.5428057,1,116524722.0812002,119260507.89695482
2024-12-02,2416327766.5626144,2176031497.5428057,1,116456873.36012487,119220198.61482649
2024-12-03,2419977125.7883825,2176031497.5428057,1,118621389.9024022,121455531.53285207
2024-12-04,2415204886.80084,2176031497.5428057,1,116908565.54518583,119678258.63901205
2024-12-05,2400831183.690301,2400831183.690301,0,115857622.06838961,118681520.02638426
2024-12-06,2400831183.690301,2400831183.690301,0,115208077.319074,118021913.59155706
2024-12-09,2400831183.690301,2400831183.690301,0,112001632.16503845,114969401.59038442
2024-12-10,2400831183.690301,2400831183.690301,0,114718427.80753738,117552860.12679103
2024-12-11,2400831183.690301,2400831183.690301,0,115888936.86273207,118677855.5461908
2024-12-12,2400831183.690301,2400831183.690301,0,117768298.98986062,120576056.28641579
2024-12-13,2400831183.690301,2400831183.690301,0,118353790.75074847,121107405.91447105
2024-12-16,2400831183.690301,2400831183.690301,0,118093308.59780888,120784931.65744439
2024-12-17,2400831183.690301,2400831183.690301,0,116567424.07348537,119187218.29308514
2024-12-18,2399392842.4918847,1440498710.214181,4,117877900.77005924,120825240.93957274
2024-12-19,2382529054.4764266,1202210115.01189,5,115576737.85246935,118135512.47755507
2024-12-20,2353208069.383802,1424674169.1651006,4,114068883.05822179,116651397.99919382
2024-12-23,2381830975.374059,1424674169.1651006,4,115865213.53368475,118355381.28916414
2024-12-24,2378770085.27207,1424674169.1651006,4,115794518.01312375,118505624.977097
2024-12-26,2369670628.589446,1187671609.1678638,5,115279721.77279693,117794715.819561
2024-12-27,2350690328.4999385,1414624199.0214815,4,114098299.98624046,116907911.61273773
2024-12-30,2345080708.792665,1411279929.1582534,4,113847781.63150078,116464509.5093261
2025-01-02,2350437429.552365,1411199400.0847225,4,113821685.96954873,116446187.10835868
2025-01-03,2347000215.056155,1411199400.0847225,4,115860943.33445625,118729158.26889956
2025-01-06,2332906918.3106923,1619343252.1548538,3,118077651.20063767,121484847.37439995
2025-01-07,2334476702.19861,1616964871.8833048,3,118241816.63764513,121253985.12221041
2025-01-08,2335312013.242045,1616964871.8833048,3,119615397.38948488,122741764.08076514
2025-01-09,2328739485.2565117,1616964871.8833048,3,119655727.04886532,122906665.68947195
2025-01-10,2361865192.0102777,1380742972.4676867,4,119365353.50132613,122595184.87302576
2025-01-13,2356363286.69943,1380742972.4676867,4,118121302.12608473,121041445.27098833
2025-01-14,2353332073.7968836,674425983.7335837,7,118493283.9255467,121199017.91930816
2025-01-15,2336492108.23519,440741772.77861863,8,118465290.39727084,121283300.9637583
2025-01-16,2352277935.68576,440741772.77861863,8,119920953.86761433,123027593.53585695
2025-01-17,2356213304.4477715,660703237.0923648,7,119734014.03472146,122793066.80347392
2025-01-20,2351945421.4467726,660152222.7588148,7,119567950.73139024,122371651.5812232
2025-01-21,2347490923.918044,875554946.2562281,6,119472108.48203906,122554875.59089744
2025-01-22,2421073865.0925746,875554946.2562281,6,120849484.96652636,124137931.03448276
2025-01-23,2432737827.479593,875554946.2562281,6,119351593.97047867,122576862.47205834
2025-01-24,2462666345.4097033,875554946.2562281,6,120362682.25447541,123397706.03539889
2025-01-31,2461146512.362345,862596243.049912,6,119440793.6876966,122159111.7300011
2025-02-03,2421664230.59238,1079034883.5159123,5,116431726.63133469,118930704.67954122
2025-02-04,2460558180.0980062,1079034883.5159123,5,117747896.92687994,120458792.92022428
2025-02-05,2471188911.858468,1079034883.5159123,5,119056475.75713003,121832972.992781
2025-02-06,2533742563.0019197,318570418.15061903,8,120360309.92157067,123320751.9513357
2025-02-07,2500471532.2106752,375974379.20136106,8,119656675.9820272,122353329.18025579
2025-02-10,2495868591.890282,1.4901161193847656e-08,10,119625835.65426567,122576862.47205834
2025-02-11,2517392169.4286003,1.4901161193847656e-08,10,120469437.23518835,123372054.6740445
2025-02-12,2505083764.7372622,0.0,10,120912589.02179223,123577265.56487963
2025-02-13,2524666959.930399,0.0,10,122562783.79032372,124980761.4789842
2025-02-14,2552749561.3838525,0.0,10,122936663.45610948,125603723.11187658
2025-02-17,2534763057.745391,281650165.8185405,9,123855705.22340259,126464875.95734546
2025-02-18,2557796640.82765,405714382.79177606,8,124633355.94957368,127465279.05016674
2025-02-19,2566994986.986841,148976431.079855,9,126754696.0329849,129916816.2996079
2025-02-20,2599269557.6993027,148976431.079855,9,125926277.38265254,129044670.01355857
2025-02-21,2577364970.0553503,129251427.08252487,9,125950949.64486176,128960386.96910845
2025-02-24,2576675006.7550178,129251427.08252487,9,125509221.25800069,128220161.97002456
2025-02-25,2576004496.9069023,435334734.87332785,8,124798470.31974302,127355344.6443622
2025-02-26,2576234936.47633,679201078.2615418,7,125310894.2271651,128003957.63860896
2025-02-27,2581118676.6928864,922693243.7600574,6,124393275.85961482,126955916.30327238
2025-02-28,2557346387.5577993,1426184610.6401176,4,120171946.68893497,122492579.42760818
2025-03-04,2526609117.3008947,1410641834.5478375,4,119988802.58868967,122400967.4227711
2025-03-05,2539631255.7144513,1156640665.865756,5,121374719.471634,123522298.36197734
2025-03-06,2530420103.959078,1477782293.0225792,4,122230182.71708031,124705925.46447287
2025-03-07,2519835050.14687,1477782293.0225792,4,121628559.09244032,124013338.7079043
2025-03-10,2526575572.409296,972315765.7017822,6,121956415.49987426,124148924.47506322
2025-03-11,2507212727.113625,1203237743.5730727,5,120400639.58095111,122745428.56095862
2025-03-12,2521715857.1429224,1479589594.3862495,4,122166604.19523351,124918465.31569497
2025-03-13,2535126911.1259584,972412286.8567554,6,122110617.13868183,125112682.76594967
2025-03-14,2546860034.988184,2.9802322387695312e-08,10,121765205.46775287,124885484.99395362
2025-03-17,2547826849.512981,0.0,10,123868515.82108814,127593535.85693869
2025-03-18,2588003812.47349,0.0,10,123946802.8069443,127465279.05016674
2025-03-19,2588275091.1496596,0.0,10,124719234.40072496,128568287.5884056
2025-03-20,2539793105.8078365,472363617.12673473,8,125121582.0613675,129539374.83967899
2025-03-21,2556151347.574892,216710191.79131213,9,125407685.40967818,130155007.51218441
2025-03-24,2577926413.8886895,216710191.79131213,9,124882925.37115149,129444098.35464841
2025-03-25,2553889046.1104918,1025942432.8170677,6,124111442.71053267,128656235.11304922
2025-03-26,2550232666.704656,1025942432.8170677,6,125446117.20273481,130089046.86870168
2025-03-27,2530092163.3781414,1478901957.3026433,4,123700554.65143313,128352083.25698999
2025-03-28,2517910598.326006,1726792656.1914082,3,121367602.47291982,125677012.71574627
2025-03-31,2501974502.898702,1988366252.9532495,2,117720852.331766,121807321.63142657
2025-04-01,2507513900.709528,2507513900.709528,0,119631529.25323704,123940049.1040346
2025-04-02,2507513900.709528,2507513900.709528,0,118894682.65302734,123221810.98611163
