signal_date,entry_date,exit_date,ticker,entry_price,exit_price,return,stage1_prob,stage2_prob,exit_reason
2017-10-26,2017-10-26,2017-11-06,068240,9895.8215,10112.0,0.020312664289670268,0.6229180704100024,0.5356045081967213,trend_exit
2017-11-01,2017-11-01,2017-11-07,028300,10761.1175,9870.0,-0.08418479772198384,0.6687337396879662,0.6276595744680851,stoploss
2017-09-21,2017-09-21,2017-11-08,000270,30645.9,34500.0,0.12407369338149632,0.7529846976320584,0.8192771084337349,trend_exit
2017-11-02,2017-11-02,2017-11-09,068760,25207.755,24111.0,-0.044943371593384684,0.6928302721599741,0.7016129032258065,trend_exit
2017-10-25,2017-10-25,2017-11-13,011780,68602.75,73200.0,0.06541210082686177,0.6932495732576395,0.6382978723404256,trend_exit
2017-11-09,2017-11-09,2017-11-13,042660,18683.984,17013.0,-0.09079987972586567,0.7036252698228327,0.5356045081967213,stoploss
2017-09-29,2017-09-29,2017-11-14,064350,17726.55,19800.0,0.11529316195198724,0.6063812162092528,0.4574468085106383,trend_exit
2017-11-09,2017-11-09,2017-11-16,000990,14722.050000000001,13950.0,-0.053863082926630446,0.6546849856464911,0.56,trend_exit
2017-11-10,2017-11-10,2017-11-17,014830,55331.8735,52591.0,-0.050960862548780406,0.6050814034091129,0.5356045081967213,trend_exit
2017-09-28,2017-09-28,2017-11-21,009450,34051.0,49400.0,0.4485888813838066,0.6441044389669506,0.6187624750499003,trend_exit
2017-11-16,2017-11-16,2017-11-23,207940,574666.709,556353.0,-0.03332059818345934,0.6285579780041106,0.5356045081967213,trend_exit
2017-11-03,2017-11-03,2017-11-27,009420,12468.675000000001,14700.0,0.17718602818663576,0.7309757119471935,0.6276595744680851,trend_exit
2017-11-09,2017-11-09,2017-11-28,004490,34201.225,34200.0,-0.00153576370437003,0.6834158135585093,0.6382978723404256,trend_exit
