date,nav,cash,n_positions,topix_nav
2020-03-30,34089259.74020402,34089259.74020402,0,11924342.232908428
2020-03-31,34089259.74020402,34089259.74020402,0,11454817.502903845
2020-04-01,34089259.74020402,34089259.74020402,0,11309100.5656522
2020-04-02,34089259.74020402,34089259.74020402,0,11301005.680141909
2020-04-05,34089259.74020402,34089259.74020402,0,11721959.972326446
2020-04-06,34089259.74020402,34089259.74020402,0,11940533.12868731
2020-04-07,34089259.74020402,34089259.74020402,0,12134820.503758999
2020-04-08,34089259.74020402,34089259.74020402,0,12029580.243575409
2020-04-09,34089259.74020402,34089259.74020402,0,12167200.045800157
2020-04-12,34089259.74020402,34089259.74020402,0,11924342.232908428
2020-04-13,34089259.74020402,34089259.74020402,0,12167200.045800157
2020-04-14,34089259.74020402,34089259.74020402,0,12207675.59810991
2020-04-15,34089259.74020402,34089259.74020402,0,12094344.951449245
2020-04-16,34089259.74020402,34089259.74020402,0,12248153.39993627
2020-04-19,34089259.74020402,34089259.74020402,0,12183392.066337343
2020-04-20,34089259.74020402,34089259.74020402,0,12037676.253844002
2020-04-21,34089259.74020402,34089259.74020402,0,11932438.243177019
2020-04-22,34089259.74020402,34089259.74020402,0,12102438.71220123
2020-04-23,34089259.74020402,34089259.74020402,0,12078152.930912059
2020-04-26,34089259.74020402,34089259.74020402,0,12280534.066735733
2020-04-27,34089259.74020402,34089259.74020402,0,12321010.743803792
2020-04-29,34089259.74020402,34089259.74020402,0,12410058.983450195
2020-04-30,34089259.74020402,34089259.74020402,0,12159105.160289869
2020-05-06,34089259.74020402,34089259.74020402,0,12142914.264510984
2020-05-07,34089259.74020402,34089259.74020402,0,12377677.191892426
2020-05-10,34089259.74020402,34089259.74020402,0,12571964.566964116
2020-05-11,34089259.74020402,34089259.74020402,0,12547678.785674943
2020-05-12,34089259.74020402,34089259.74020402,0,12523393.00438577
2020-05-13,34089259.74020402,34089259.74020402,0,12296724.962514618
2020-05-14,34089259.74020402,34089259.74020402,0,12377677.191892426
2020-05-17,34089259.74020402,34089259.74020402,0,12410058.983450195
2020-05-18,34069008.6181917,13817886.605862595,6,12620537.254300766
2020-05-19,34310386.24146135,266612.6422181884,10,12693393.473409982
2020-05-20,34707388.27698381,266612.6422181884,10,12685298.587899694
2020-05-21,33891237.172247484,266612.6422181884,10,12547678.785674943
2020-05-24,34792085.11536272,266612.6422181884,10,12766249.692519197
2020-05-25,36237055.446173266,266612.6422181884,10,13049585.30723729
2020-05-26,37278725.459601,266612.6422181884,10,13162920.452931171
2020-05-27,38537301.059735276,29944.709027271252,10,13438158.932622366
2020-05-28,38260283.05436418,29944.709027271252,10,13276253.349108445
2020-05-31,38707348.27348039,29944.709027271252,10,13324824.91168679
2020-06-01,39125841.75187395,29944.709027271252,10,13478635.609690424
2020-06-02,39394817.893356495,187975.06498735584,10,13600065.640894592
2020-06-03,39252189.939669974,11497.904757865239,10,13640541.193204345
2020-06-04,39848735.612277396,11497.904757865239,10,13681017.870272404
2020-06-07,40688200.48621538,463666.2027681195,10,13851017.21453831
2020-06-08,40476658.838876516,463666.2027681195,10,13851017.21453831
2020-06-09,40261600.976523004,4351108.901938042,9,13826733.682765745
2020-06-10,39083706.4068178,27542946.9524721,3,13527207.172268769
2020-06-11,38867422.174554616,31549612.17089251,2,13316730.0261765
2020-06-14,38605415.3917055,34914233.085797295,1,13033395.536216712
2020-06-15,38709135.04502581,34914233.085797295,1,13543396.943289349
2020-06-16,38653412.644592464,23296259.12286395,4,13478635.609690424
2020-06-17,38624187.60244769,656577.2081605815,10,13470540.724180134
2020-06-18,38639924.13809222,656577.2081605815,10,13462444.713911539
2020-06-21,38866520.112823665,656577.2081605815,10,13438158.932622366
2020-06-22,38984495.8574892,526770.1861024764,10,13478635.609690424
2020-06-23,38941765.25023822,4258413.541253843,9,13413872.02657489
2020-06-24,39044103.570285216,11574976.63852252,7,13276253.349108445
2020-06-25,39126122.255490296,15493323.75390338,6,13438158.932622366
2020-06-28,38613537.40461443,26575168.849926937,3,13179110.223951751
2020-06-29,38588492.80969562,26853935.68384112,3,13211492.015509516
2020-06-30,38418916.55847491,26853935.68384112,3,13106251.755325928
2020-07-01,38272830.68109454,30886880.81842364,2,13154825.56742088
2020-07-02,38183772.35780962,34551484.46718462,1,13219585.776261505
2020-07-05,38348172.402456835,276272.5184236327,10,13430065.17187038
2020-07-06,37802777.92308672,276272.5184236327,10,13381490.23501712
2020-07-07,37283421.88976152,276272.5184236327,10,13260062.45332956
2020-07-08,36663971.91093462,29147442.827682666,2,12984825.098396668
2020-07-09,36484285.03788164,32745582.303506643,1,13083175.089213017
2020-07-12,36572890.87822893,29121630.44426897,2,13397236.851266123
2020-07-13,36502676.74994524,25623705.22589739,3,13322854.335139059
2020-07-14,36912320.37050493,10962175.973532278,7,13521209.960994506
2020-07-15,37341418.51354693,7240894.05370806,8,13446825.195350833
2020-07-16,36843936.39379595,7240894.05370806,8,13397236.851266123
2020-07-19,36877553.110501274,10830368.216702444,7,13413767.424052665
2020-07-20,37067163.80691241,10830368.216702444,7,13479885.21616561
2020-07-21,36761480.39201982,29080804.931204397,2,13380706.278479584
2020-07-26,36700620.31511553,29080804.931204397,2,13430297.996839205
2020-07-27,36856242.750494555,32731844.984381277,1,13364176.830451347
2020-07-28,36679584.74573381,32731844.984381277,1,13182351.777382437
2020-07-29,36714915.98352678,32731844.984381277,1,13099703.41248295
2020-07-30,36452092.20459612,36452092.20459612,0,12744318.030359251
2020-08-02,36452092.20459612,36452092.20459612,0,12942673.656214701
2020-08-03,36452092.20459612,36452092.20459612,0,13231941.246225452
2020-08-04,36427024.31464556,11359134.364084037,7,13223675.39745303
2020-08-05,36062059.78200396,4208463.444113335,9,13190616.501396557
2020-08-06,36739327.494406305,4208463.444113335,9,13182351.777382437
2020-08-10,38746862.056799494,356728.60953386687,10,13512942.987463782
2020-08-11,39832037.67325457,356728.60953386687,10,13661711.393992824
2020-08-12,39620209.55130633,356728.60953386687,10,13835270.598289311
2020-08-13,39660809.71915301,356728.60953386687,10,13810476.426246956
2020-08-16,39411435.115881525,356728.60953386687,10,13694769.165290995
2020-08-17,38892863.19290789,744806.7414918756,10,13703035.014063416
2020-08-18,39227291.64297503,18552474.84610003,6,13736093.91011989
2020-08-19,39036392.656158626,18552474.84610003,6,13595591.35236327
2020-08-20,39334913.98361224,18030777.179413017,6,13661711.393992824
2020-08-23,39571575.02388323,10243422.030108817,8,13686504.441276874
2020-08-24,39401479.91546038,2439510.4116762,10,13810476.426246956
2020-08-25,39495732.86580218,2036513.3070863564,10,13827006.999033496
2020-08-26,39242592.76321428,901665.7124330355,10,13736093.91011989
2020-08-27,38891064.856134206,12538773.645196708,7,13636916.097192165
2020-08-30,39163222.56560686,8829920.636895927,8,13719563.33733335
2020-08-31,38929321.4549013,1032274.9583192673,10,13744357.509375704
2020-09-01,39570713.77057513,1032274.9583192673,10,13818741.150261074
2020-09-02,39836614.460272394,1032274.9583192673,10,13868330.619104087
2020-09-03,39686524.75164202,936690.3766420214,10,13752624.482906431
2020-09-06,39656781.946386896,3564.5452638482675,10,13703035.014063416
2020-09-07,40070433.707580745,75752.45758074289,10,13802212.82699114
2020-09-08,39785217.64671648,29987.940905939322,10,13645179.69644798
2020-09-09,40291424.68407,29987.940905939322,10,13827006.999033496
2020-09-10,40664054.65843523,29987.940905939322,10,13934449.535975337
2020-09-13,41551955.78148211,29987.940905939322,10,14041890.948158877
2020-09-14,41224509.31729754,41555.624670587946,10,13950978.984003576
2020-09-15,41371342.094745055,341826.70167864626,10,13992301.479315862
2020-09-16,41443600.63899554,8630709.916339293,8,13942714.259989457
2020-09-17,41931116.94631976,8458485.037140075,8,14000567.328088285
2020-09-22,42150894.797393985,4495915.097686951,9,13984037.880060049
2020-09-23,42005364.483716,573693.6402101461,10,13851801.17107585
2020-09-24,42595584.61329364,4549781.772107119,9,13909654.23917468
2020-09-27,42506024.52417011,8234200.976806826,8,14157597.084356535
2020-09-28,43078483.792431824,23196.73493670905,10,14240246.574014327
2020-09-29,42285030.90614032,3815600.8829469634,9,13934449.535975337
2020-10-01,41872178.34367694,17339911.67497577,6,13810476.426246956
2020-10-04,41994875.1809328,24977557.401391782,4,14041890.948158877
2020-10-05,42202190.43275165,4489138.143933289,9,14116273.464285942
2020-10-06,42731202.57620868,243561.2615114143,10,14132804.037072483
2020-10-07,43736598.77982196,243561.2615114143,10,14207187.677957853
2020-10-08,43665658.20365009,243561.2615114143,10,14116273.464285942
2020-10-11,43779425.33724384,98129.55477313325,10,14091480.417001892
2020-10-12,44066395.357104674,8295782.741137879,8,14132804.037072483
2020-10-13,43944542.9498537,8068599.9994142465,8,14083214.56822947
2020-10-14,43772771.767511174,12978495.461358827,7,13992301.479315862
2020-10-15,43511734.3746767,30245503.417645447,3,13868330.619104087
2020-10-18,43819027.63499164,17205912.949933045,6,14050155.672172997
2020-10-19,43753136.61934222,13085567.448199647,7,13950978.984003576
2020-10-20,44122099.72404193,171134.3859071685,10,14041890.948158877
2020-10-21,43813770.42396259,4389451.368786808,9,13884861.191890627
2020-10-22,44255801.741504095,297801.60112323426,10,13942714.259989457
2020-10-25,44447434.24577656,297801.60112323426,10,13884861.191890627
2020-10-26,44006313.20507831,6148939.23962421,9,13876595.343118206
2020-10-27,43265302.917407416,6115353.835986516,9,13827006.999033496
2020-10-28,43427137.29179096,2112520.793988228,10,13843536.447061732
2020-10-29,42703365.11703815,13171268.20541706,7,13562532.456306795
2020-11-01,42643540.759921454,13015309.23526325,7,13802212.82699114
2020-11-03,42913914.99447346,176082.64584064484,10,13967507.307273507
2020-11-04,43860030.50655842,176082.64584064484,10,14149333.485100722
2020-11-05,44665569.614834785,176082.64584064484,10,14231981.850000208
2020-11-08,45265175.68172932,176082.64584064484,10,14422070.502324931
2020-11-09,45968809.223599434,176082.64584064484,10,14587367.232123908
2020-11-10,46531254.51948567,109049.68550129049,10,14827047.602808252
2020-11-11,46413093.32436543,18260.3684328096,10,14810518.154780015
2020-11-12,46116012.931909375,18260.3684328096,10,14612161.404166263
2020-11-15,46751147.160888866,907021.9259035131,10,14860106.498864725
2020-11-16,46443816.61073628,5110825.3112978,9,14884900.67090708
2020-11-17,46204090.69179097,1253849.8745302227,10,14769193.40995112
2020-11-18,46116277.59573994,10621361.070471384,8,14793987.581993476
2020-11-19,46502989.82340107,1533117.9514528299,10,14810518.154780015
2020-11-23,47669711.97916279,1533117.9514528299,10,15099784.620032463
2020-11-24,47907668.36649189,1533117.9514528299,10,15124579.916833121
2020-11-25,48712633.97928486,1533117.9514528299,10,15273346.073845558
2020-11-26,49108779.93341084,5903239.1588747045,9,15314670.818674453
2020-11-29,49214594.17976093,730041.1707277335,10,15025400.979147095
2020-11-30,49930401.25373554,730041.1707277335,10,15165904.661662018
2020-12-01,50261965.09345722,730041.1707277335,10,15207228.28173261
2020-12-02,49824490.21625996,5677166.086010937,9,15248549.652286593
2020-12-03,50382562.0102541,19603099.08911152,6,15240287.177789083
2020-12-06,49734625.276306346,14707690.443542674,7,15116314.068060698
2020-12-07,50325122.34920369,14107671.40926228,7,15108050.468804885
2020-12-08,51300956.077108964,135326.67037068214,10,15281610.797859674
2020-12-09,50653445.705295,1475392.3483614055,10,15265081.349831438
2020-12-10,51190497.829562575,2171504.4335664837,10,15289875.521873793
2020-12-13,51455342.09030476,1834668.9335664846,10,15380788.6107874
2020-12-14,51266191.54535848,2029752.8612764468,10,15298140.245887913
2020-12-15,51214926.39169637,10886189.953708088,8,15347728.589972623
2020-12-16,52114893.49555379,1361979.79926473,10,15389052.210043214
2020-12-17,51994572.34186727,1279071.5728243012,10,15397318.058815636
2020-12-20,51756927.63166219,5896259.577462973,9,15355994.438745044
2020-12-21,50504926.09333211,27807547.101632893,5,15108050.468804885
2020-12-22,51018048.746212974,13507622.391232502,8,15157637.688131291
2020-12-23,51140666.61852743,4471057.011593831,10,15232021.329016661
2020-12-24,51247372.51452352,4471057.011593831,10,15248549.652286593
2020-12-27,51362818.09897176,4044925.9969209814,10,15339463.865958504
2020-12-28,52675487.43534872,4198737.4048311375,10,15603939.533443507
2020-12-29,52748877.26078817,4198737.4048311375,10,15496494.746985057
2021-01-03,52868135.186618246,3758310.1194795743,10,15405583.90758806
2021-01-04,53468461.27446005,3460430.8545381688,10,15389052.210043214
2021-01-05,53391794.43725301,997497.6354951998,10,15438641.67888623
2021-01-06,54347296.33744833,851510.8271944188,10,15703115.096854625
2021-01-07,55095036.69999716,851510.8271944188,10,15951059.066794783
2021-01-11,54625147.57140829,1079175.2874727398,10,15951059.066794783
2021-01-12,55684753.13781454,1079175.2874727398,10,16008913.259651916
2021-01-13,55663126.49545614,5852287.13998739,9,16108089.947821338
2021-01-14,55771756.228695884,11264583.267270107,8,15926263.769994125
2021-01-17,55214755.532309175,22050552.224203702,6,15860147.102639481
2021-01-18,56075765.31110556,1309569.2539766533,10,15967588.514823021
2021-01-19,56684581.92487509,1309569.2539766533,10,15884941.274681836
2021-01-20,56613892.935617276,1309569.2539766533,10,15975853.23883714
2021-01-21,56629674.88014853,1380119.509054779,10,15942795.467538968
2021-01-24,56788179.94506552,103735.46264364664,10,15992383.811623681
2021-01-25,55665818.71386435,319002.7470674757,10,15901470.722710073
2021-01-26,56540462.00556357,104845.52607138176,10,15992383.811623681
2021-01-27,56097962.66336386,11278607.637118746,8,15785763.461754112
2021-01-28,55279303.21907675,26976409.453817964,5,15521288.919027412
2021-01-31,55596845.47700827,26947920.071124483,5,15694850.372840505
2021-02-01,56516353.32955954,58545.730682590045,10,15868411.8266536
2021-02-02,57440328.12501853,72179.0710634496,10,16099825.223807218
2021-02-03,56744858.79984152,5205347.874548557,9,16041972.155708391
2021-02-04,57818315.81900656,15671208.085852267,7,16256857.229592077
2021-02-07,57667509.55161154,4788693.13925803,9,16537860.09558871
2021-02-08,57604912.21098655,470388.1326174056,10,16537860.09558871
2021-02-09,57663268.11308616,470388.1326174056,10,16603979.01245996
2021-02-11,57707224.84804709,2709376.373925999,10,16612242.611715775
2021-02-14,58324893.0548342,2709376.373925999,10,16802333.513557106
2021-02-15,59159761.79012473,8384600.071374729,9,16884981.878456593
2021-02-16,59379356.11756614,11871414.992077857,8,16835392.40961358
2021-02-17,58313849.83372825,16095388.353015356,7,16678362.65334533
2021-02-18,57928691.55374777,15474110.053503636,7,16579183.7156593
2021-02-21,58632153.21806663,23383045.27128929,6,16645301.507772248
2021-02-23,57131795.31441063,34940215.12031883,4,16364299.766533919
2021-02-24,57403290.28706688,34718239.548541486,4,16579183.7156593
2021-02-25,56915373.22820457,39860744.63018211,3,16025441.58292185
2021-02-28,56876978.468072735,39860744.63018211,3,16356036.167278104
2021-03-01,57097619.97470115,34249847.26046775,4,16281652.526392736
2021-03-02,58027772.928607404,28797677.93043846,5,16380828.089803852
2021-03-03,57851426.319110334,28797677.93043846,5,16182474.713465009
2021-03-04,57812962.24220604,17486562.074359357,7,16322973.896946719
2021-03-07,57343959.74464744,22685872.330096662,6,16281652.526392736
2021-03-08,58033768.19555076,28513220.325677715,5,16496536.475518117
2021-03-09,58153311.12084373,22800768.463373028,6,16513065.923546353
2021-03-10,58432054.82133201,17307205.974896464,7,16570918.991645183
2021-03-11,59862711.03720115,802252.592987285,10,16761008.76872821
2021-03-14,60464443.23934959,802252.592987285,10,16909776.050498948
2021-03-15,61139020.335907206,802252.592987285,10,17008953.863426674
2021-03-16,61409150.624603495,802252.592987285,10,17058542.207511384
2021-03-17,62534577.84017967,802252.592987285,10,17273426.156636767
2021-03-18,62713993.68490623,802252.592987285,10,17314750.90146566
2021-03-21,61972399.34227928,17038509.2147158,7,17132925.848396752
2021-03-22,61352330.54675315,42706796.91638206,3,16959365.51934196
2021-03-23,61195243.651269756,38594096.11709007,4,16603979.01245996
2021-03-24,61058472.166894756,38594096.11709007,4,16802333.513557106
2021-03-25,61348171.33378318,26421361.220257793,6,17075071.65553962
2021-03-28,62030789.90993675,3018981.468774639,10,17091602.22832616
2021-03-29,62446521.861841045,3018981.468774639,10,17132925.848396752
2021-03-30,61743690.19329246,3068948.0057924623,10,16959365.51934196
2021-03-31,63466036.306787334,14869463.345361553,8,16959365.51934196
2021-04-01,64960659.46611351,8418068.590869367,9,17099865.827581976
2021-04-04,65256836.80375999,8418068.590869367,9,17174248.34370904
2021-04-05,64470990.03515647,2191135.1828615554,10,16942834.946555424
2021-04-06,66018397.418176495,574621.3927858723,10,17042012.759483147
2021-04-07,65841546.1937075,84962.0933657065,10,16934570.222541302
2021-04-08,65972703.62056297,90047.79170555156,10,16992423.290640134
2021-04-11,65125980.67364525,14318333.401916735,8,16951099.67056954
2021-04-12,64906725.057367176,20229379.561761707,7,16992423.290640134
2021-04-13,64892954.52554955,813841.2504030662,10,16918040.77451307
2021-04-14,64710797.91680932,1165962.1471559973,10,17000688.01465425
2021-04-15,65104878.94097924,1165962.1471559973,10,17008953.863426674
2021-04-18,64610897.718976066,1048380.1011782158,10,16967630.24335608
2021-04-19,63247034.950085685,25385500.691052485,6,16686626.252601145
2021-04-20,62330972.36158471,38001774.98609643,4,16364299.766533919
2021-04-21,62439579.09395776,44329958.3664187,3,16661832.08055879
2021-04-22,62440873.89191918,38517960.59846215,4,16587449.564431721
2021-04-25,62066620.57438378,20251216.344647452,7,16628772.059744012
2021-04-26,61746364.46222557,19655826.80353417,7,16513065.923546353
2021-04-27,61996377.136749506,7049212.921661613,9,16529595.37157459
2021-04-29,62369082.857257314,625825.8870424721,10,16471741.178717459
2021-05-05,63429707.30794091,625825.8870424721,10,16727949.872671736
2021-05-06,63514575.86262841,625825.8870424721,10,16769275.742258936
2021-05-09,63817174.81727929,542120.7279238207,10,16934570.222541302
2021-05-10,63193773.00148339,542120.7279238207,10,16537860.09558871
2021-05-11,62091284.21849389,37447833.74241967,4,16273386.677620312
2021-05-12,62182740.0711306,49146746.92232689,2,16058501.603736628
2021-05-13,62343702.09200463,49146746.92232689,2,16347769.193747379
2021-05-16,62141124.99849877,49146746.92232689,2,16281652.526392736
2021-05-17,62366750.91132225,36796760.084906235,4,16546124.819602828
2021-05-18,62352861.15607323,36796760.084906235,4,16446948.131433407
2021-05-19,62528067.41828026,36796760.084906235,4,16438682.282660985
2021-05-20,62444223.55231346,36796760.084906235,4,16521329.522802169
2021-05-23,62474634.47649254,43372448.21550621,3,16603979.01245996
2021-05-24,62230079.366177596,55966386.31197838,1,16661832.08055879
2021-05-25,62103775.036801375,62103775.036801375,0,16678362.65334533
2021-05-26,62103775.036801375,62103775.036801375,0,16570918.991645183
2021-05-27,62097595.94295982,55918502.10140709,1,16884981.878456593
2021-05-30,62185425.60604576,55918502.10140709,1,16678362.65334533
2021-05-31,62188008.30868248,55918502.10140709,1,16703155.700629381
2021-06-01,62213840.33382896,55918502.10140709,1,16835392.40961358
2021-06-02,62275837.97176842,55918502.10140709,1,16967630.24335608
2021-06-03,62293920.7781649,55918502.10140709,1,16992423.290640134
2021-06-06,62288754.26205162,55918502.10140709,1,16992423.290640134
2021-06-07,62312003.584561385,55918502.10140709,1,17033748.03546903
2021-06-08,62225610.82891563,62225610.82891563,0,16959365.51934196
2021-06-09,62225610.82891563,62225610.82891563,0,16984158.566626012
2021-06-10,62225610.82891563,62225610.82891563,0,16959365.51934196
2021-06-13,62225610.82891563,62225610.82891563,0,16992423.290640134
2021-06-14,62225610.82891563,62225610.82891563,0,17149455.29642499
2021-06-15,62225610.82891563,62225610.82891563,0,17149455.29642499
2021-06-16,62225610.82891563,62225610.82891563,0,17050277.483497266
2021-06-17,62225610.82891563,62225610.82891563,0,16868451.305670053
2021-06-20,62225610.82891563,62225610.82891563,0,16488270.626745695
2021-06-21,62225610.82891563,62225610.82891563,0,16992423.290640134
2021-06-22,62225610.82891563,62225610.82891563,0,16926304.37376888
2021-06-23,62163881.01501183,434067.1112032365,10,16868451.305670053
2021-06-24,62616306.52160363,434067.1112032365,10,17008953.863426674
2021-06-27,63178233.37402062,434067.1112032365,10,17033748.03546903
2021-06-28,62067416.03062463,345492.39476036653,10,16926304.37376888
2021-06-29,61543082.17842736,36706542.72530236,4,16860187.706414238
2021-06-30,61333847.431228876,42810320.41706872,3,16843657.133627698
2021-07-01,61522153.5081698,36775422.978384644,4,17000688.01465425
2021-07-04,61331340.801083624,18610875.032651003,7,16942834.946555424
2021-07-05,61385581.20198389,653720.304156743,10,16992423.290640134
2021-07-06,60339186.68579127,12434877.994385015,8,16843657.133627698
2021-07-07,59312609.9724856,30269065.798291266,5,16380828.089803852
2021-07-08,59288305.29286219,53374676.871841684,1,16389093.938576274
2021-07-11,59338533.085087836,17862750.70441157,7,16975140.25454855
2021-07-12,59928930.3759936,183267.23970210087,10,17084603.982161783
2021-07-13,59838595.17091548,183267.23970210087,10,17042502.02934517
2021-07-14,59163940.56401851,251350.15874507092,10,16857257.71103362
2021-07-15,58890419.368278764,5956244.168388626,9,16806735.817557003
2021-07-18,58384596.87088954,35029678.99826991,4,16562549.665108839
2021-07-19,58221430.98039882,52164777.40679042,1,16419406.1748556
2021-07-20,58133709.05521419,52417505.42972591,1,16554129.72444884
2021-07-25,58074909.70772884,40937988.72384212,3,16730954.102100383
2021-07-26,58102388.40658748,416208.72519100085,10,16823576.82363531
2021-07-27,57846640.58191708,402005.3493731301,10,16672012.267963767
2021-07-28,57674737.795662194,402005.3493731301,10,16722534.161440384
2021-07-29,56925162.17207821,22828376.524495196,6,16520447.712292226
2021-08-01,57882022.12338436,11500913.05050838,8,16857257.71103362
2021-08-02,57334486.43293025,11439776.612373615,8,16781474.870818697
2021-08-03,57141215.65637996,11508855.939583085,8,16697273.214702075
2021-08-04,57622727.264924884,23131462.76297176,6,16739374.042760387
2021-08-05,57970965.87057674,5843239.356904867,9,16773056.054917
2021-08-09,57982195.36818722,41384.03701045737,10,16806735.817557003
2021-08-10,58621536.78969601,41384.03701045737,10,16966720.31388855
2021-08-11,59428042.359154016,41384.03701045737,10,16958299.248470243
2021-08-12,59190400.948631555,5698381.289207723,9,16983559.07045025
2021-08-15,58365119.76373164,17144347.778868366,7,16739374.042760387
2021-08-16,58010696.47203243,51908328.97935665,1,16629910.315147154
2021-08-17,58018571.044786334,51908328.97935665,1,16714114.220780382
2021-08-18,58062240.06736324,40447738.35227535,3,16495187.890312219
2021-08-19,58138872.061992146,40447738.35227535,3,16326783.453320675
2021-08-22,58200916.06692379,35404822.90286129,4,16629910.315147154
2021-08-23,58075782.9118121,793994.6153033115,10,16806735.817557003
2021-08-24,58096738.83527401,793994.6153033115,10,16815156.88297531
2021-08-25,57829262.41773251,793994.6153033115,10,16798314.7521387
2021-08-26,57640281.62497128,23038084.67978085,6,16747793.983420387
2021-08-29,58263913.57382382,23038084.67978085,6,16949880.432568546
2021-08-30,58542770.22090024,11525854.928541835,8,17042502.02934517
2021-08-31,59011254.668776214,5631651.427809414,9,17194065.46025841
2021-09-01,58937011.28956479,5631651.427809414,9,17202485.40091841
2021-09-02,59918735.62007016,8587.44807308726,10,17522453.268823195
2021-09-05,60240845.85566586,8587.44807308726,10,17732958.533873055
2021-09-06,60752387.45722836,8587.44807308726,10,17909782.911524598
2021-09-07,61230920.23005551,8587.44807308726,10,18078188.47327445
2021-09-08,61022433.81916684,6077150.017897306,9,17926622.7928446
2021-09-09,61990544.368037686,58929.722651944496,10,18162389.004632767
2021-09-12,62210466.424617276,58929.722651944496,10,18204489.832691077
2021-09-13,63315363.69965389,6228557.800606046,9,18389734.151002627
2021-09-14,62182274.21027401,17972063.4039996,7,18212909.773351077
2021-09-15,62660829.14477414,18262026.620970428,7,18162389.004632767
2021-09-16,62841163.51213864,24323654.549125947,6,18221330.838769384
2021-09-20,62085299.28218259,36894810.6530322,4,17926622.7928446
2021-09-21,61781989.03945188,43539002.262718484,3,17775060.48668967
2021-09-23,62303974.35468626,13133713.090648174,8,18179230.010711074
2021-09-26,63152708.25107298,790999.9197741523,10,18153970.18873107
2021-09-27,62724102.65414915,790999.9197741523,10,18061346.342437837
2021-09-28,63003307.939036846,614158.0611071605,10,17859263.26756459
2021-09-29,63495637.27512083,6426470.88718138,9,17808741.374087974
2021-09-30,61946104.3143054,17784588.70456419,7,17379309.77856996
2021-10-03,62769070.97254209,23693515.3298419,6,17303528.06311334
2021-10-04,62731617.51458311,35991154.42864561,4,17050921.97000517
2021-10-05,62758526.02534056,5531.812999246642,10,16991981.260626856
2021-10-06,61456815.718028545,5531.812999246642,10,16966720.31388855
2021-10-07,61350134.313914776,5531.812999246642,10,17185645.519598406
2021-10-10,61608597.47814207,985028.6182787903,10,17497192.32208489
2021-10-11,61017434.45817442,12033211.962141708,8,17345627.766413346
2021-10-12,60579862.79702635,24171731.598906234,6,17269847.17571503
2021-10-13,60914942.55776854,24171731.598906234,6,17396150.784648262
2021-10-14,61871243.65337249,28908.69396086503,10,17707697.587134745
2021-10-17,62324353.202322684,28908.69396086503,10,17690857.70581474
2021-10-18,62620936.9395053,28908.69396086503,10,17732958.533873055
2021-10-19,62368015.161538996,95074.16727630049,10,17758221.730127968
2021-10-20,61774972.44376556,151986.41929045971,10,17505614.512261495
2021-10-21,61640238.23014251,5816932.318887628,9,17530874.3342415
2021-10-24,61319990.2674884,48614437.440034784,2,17480352.440764885
2021-10-25,61372440.086096495,48503013.76773712,2,17665599.00859304
2021-10-26,61222823.539026186,36341675.90719025,4,17623495.93101812
2021-10-27,61488886.28295929,24110682.510986634,6,17505614.512261495
2021-10-28,61293907.142468564,23931589.100476377,6,17530874.3342415
2021-10-31,62365748.018152155,27490.816003720276,10,17901362.970864598
2021-11-01,62096489.924890436,27490.816003720276,10,17791900.36800967
2021-11-03,63349581.57528106,27490.816003720276,10,17985564.626981217
2021-11-04,62772289.47789337,11956408.331653135,8,17859263.26756459
2021-11-07,62867881.2180545,17837815.300085753,7,17842421.13672798
2021-11-08,63217099.77537872,23949614.667956848,6,17699277.64647474
2021-11-09,64198415.621936336,30467959.793078918,5,17572975.16229981
2021-11-10,64210384.066760555,30467959.793078918,5,17640335.812338125
2021-11-11,65313156.051623836,30467959.793078918,5,17884523.089544594
2021-11-14,66255012.23360016,42753032.69258454,3,17943463.79892291
2021-11-15,66758203.32246735,42753032.69258454,3,17968724.745661218
2021-11-16,66927631.00215485,49491459.39570954,2,17850843.32690459
2021-11-17,66303701.77852204,49491459.39570954,2,17808741.374087974
2021-11-18,66621785.054889224,49491459.39570954,2,17901362.970864598
2021-11-21,67187740.22024567,58249402.329620674,1,17901362.970864598
2021-11-23,66911154.42923005,58249402.329620674,1,17665599.00859304
2021-11-24,66847230.709259346,66847230.709259346,0,17741378.474533055
2021-11-25,66847230.709259346,66847230.709259346,0,17396150.784648262
2021-11-28,66847230.709259346,66847230.709259346,0,17080391.762315176
2021-11-29,66847230.709259346,66847230.709259346,0,16907778.47975193
2021-11-30,66847230.709259346,66847230.709259346,0,16949880.432568546
2021-12-01,66847230.709259346,66847230.709259346,0,16865678.776451923
2021-12-02,66840691.52019685,60301502.45769685,1,17151964.6322001
2021-12-05,66775625.2116031,60301502.45769685,1,17050921.97000517
2021-12-06,66905557.55687898,47074491.35814851,3,17442461.583036575
2021-12-07,67196169.06810945,47074491.35814851,3,17543503.1204732
2021-12-08,67188773.08422273,47074491.35814851,3,17425621.701716572
2021-12-09,67031294.22680085,47074491.35814851,3,17290898.152123336
2021-12-12,67313157.31273836,47074491.35814851,3,17316159.098861642
2021-12-13,67418075.07396883,47074491.35814851,3,17278268.241133336
2021-12-14,67343615.96303132,53607141.23158601,2,17358258.80216165
2021-12-15,67540869.86928132,53607141.23158601,2,17631916.99643643
2021-12-16,67514509.33461335,53607141.23158601,2,17383519.74889996
2021-12-19,67285708.85853913,53607141.23158601,2,17000401.20128686
2021-12-20,67489416.12208894,60325403.670917064,1,17269847.17571503
